EVENT,ID_0,NAME_0,FATALITIES,FATALITIES_GROUND_SHAKING,INJURIES,DISPLACED_POPULATION,AFFECTED_POPULATION,AFFECTED_UNITS,DAMAGED_UNITS,COLLAPSED_UNITS,UNIT_TYPES,ECONOMIC_LOSSES,INSURED_LOSSES,CURRENCY,INDUCED_EFFECTS,FLAG,REFERENCE,COMMENTS,INJURIES_SEVERE,INJURIES_GRAVELY,HOMELESS,DS5_COLLAPSE,INJURIES_LIGHT,INJURIES_CRITICAL,HOMELESS.1,SHELTERED,DS1_SLIGHT,DS2_MODERATE,DS3_EXTENSIVE,DS4_COMPLETE,TAXONOMY,GEM_TAXONOMY,OCCUPANCY,INJURIES_SERIOUSLY,EXTREMA_GRAVEDAD,DAMAGED_OR_DESTROYED_UNITS,EVACUATED,ECONOMIC_LOSSES_RES,RECONSTRUCTION_COST,DAMAGED_NOT_DESTROYED,MISSING,DESTROYED_UNITS,PARTIAL_DESTROY_UNITS,SLIGHT_DAMAGE,INJURIES_SLIGHT,INJURIES_SERIOUS,DAMAGED_SCHOOLS,RECOVERY_AND_RECONSTRUCTION_COSTS,MINOR_INJURIES,HOSPITALIZED,LOSSES,RECOVERY_AND_RECONSTRUCTION_COST,SLIGHTLY_INJURED,DESTROYED_OR_DAMAGED_BEYOND_REPAIR,HOMELESS_POPULATION,HOMELESS_PEOPLE,FATALITIES_AVALANCHE,lightly_injured,seriously_injured,ECONOMIC_RES_DAMAGES,DAMAGED_OR_DESTROYED,RECONSTRUCTION_COSTS,DAMAGED_SEVERELY,OCCUPANCY.1,BUILDINGS_DAMAGED_LOWER30%,BUILDINGS_DAMAGED_30%_TO_60%,BUILDINGS_DAMAGED_ABOVE60%,BUILDINGS_DAMAGE_OR_DESTROYED,DAMAGED_TOTALLY,DAMAGED_PARTIALLY,DEMOLISHED_UNITS,LIGHT_INJURY,BAD_INJURY,INJURIES_LIGHT ,INJURIES_SEVERE ,LIGHT,MODERATE,HEAVY,DS1_SLIGHT ,DS2_MODERATE ,SEVERELY_INJURED,DESTROYED_HOUSES,SLIGHTLY_DAMAGED,MODERATELY_DAMAGED,SEVERELY_DAMAGED
19850919_M8.1_Michoacan,MEX,Mexico,8000,8000,30000.0,50000,,,300-3300,,Buildings,4000000000,,USD,Tsunami,,Glass_1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000,10000,50000.0,100000,,,3000,1100,Buildings,,,,liquefaction ,,Geo_Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,5000,5000,,,,,100000,,Buildings,,,,Tsunami,,GEO_FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,>40000,>40000,,,,,,880,Buildings,,,,,,Diaz_Fanas_et_al_2019,BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,6000-10000,6000-10000,,1150000,,,68000,30000,Buildings,8000000000,,USD,,,CIPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000,10000,,>50000,,,,,,4000000000,,USD,,,Chfivez_Garcia_and_Bard_1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10050,10050,40750.0,,80600.0,,5700,1970,Buildings,,,,,,Chaires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,6000-40000,6000-40000,,250000,,,68000,30000,Buildings,8000000000,,USD,,,Caracteristicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500,9500,,,2130204.0,,,,,4104000000,,USD,,,Capraro_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,3692-10000,3692-10000,,,,,,800,Buildings,,,,,,BBC,BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000-35000,10000-35000,,,,,>6000,,Buildings,,,,,,Arciniega_Ceballos_et_al_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,8000,8000,30000.0,50000,,,300-3300,,Buildings,4000000000,,USD,Tsunami,,Anderson_et_al_2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500-35000,9500-35000,,,,,3124,412,Buildings,,,,,,Berkeley_Seismo_Blog,BUILDINGS_DAMAGED and BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,6000-8000,6000-8000,150000.0,,,,,,,6216000000,,USD,,,Calderon_Villarreal_and_Hernandez_Bielma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000-40000,10000-40000,,,,,,,,4000000000,,USD,,,ADST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,5000-10000,5000-10000,50000.0,250000,,,,770,Buildings,,,,,,EcuRed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,31,31,215.0,,115000.0,,,,,164800000.0,,USD,,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,35,35,215.0,,,,2000.0,,Buildings,164800000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,35-50,35-50,,,,,,,,250000000.0,,MXN,,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,,,,,,86628.0,,,Buildings,,,,,,ISDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,33,33,215.0,,,,,,,,,,Landslides,,USGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,37,37,160.0,,,,45697.0,9538.0,Buildings,,,,,,Desinventar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990930_M7.4_Oaxaca,MEX,Mexico,35,35,215.0,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,251,,,,94027.0,47468.0,Buildings,4000000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,250,,1200250.0,,,,,2300000000.0,400000000,USD,"Tsunami, Landslide",,EM-DAT,"Geo Locations: Chiapas, Oaxaca, Tabasco (Adm1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,102,102,300,458134.0,,,209863.0,56504.0,Buildings,,,,,,EID,"Consist of building damages and human Impacts for Adm_ID_1.  4 person injured and 258 displaced in Guatemala. Also, 1634 buildings damaged in Gutemala. Furthermore, 1006 buildings destroyed in Gutemala.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,96,96,,,,,,,,,14000000000-20000000000,MXN,,,Verisk,"Geo Locations: Chiapas, Oaxaca, Juchitán (Adm1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,250,,,,,,,,,,,,USGS,INJURIES refer to Oaxaca.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98-100,98-100,300-900,,2500000.0,,,,,4000000000.0,,USD,Tsunami,,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,250,,,,,,,,,,Tsunami,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,,,,,,,,,,,,,,,National_Center_for_Disaster_Prevention_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98-100,98-100,>300,,,,,,,,,,,,Mexico_News_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,,,,,,,,,,,,,Mavroulis_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,,,,,,,,,,,Tsunami,,Lingling_Ye_et_al_2017_a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,96,96,,,,,110000.0,41000.0,Buildings,,,,,,Godinez_Dominguez_et_al_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,98,98,900,,2500000.0,,118916.0,,Buildings,,,,,,EDEMX_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,95,95,,,,,,,,,,,,,Adrian_Pozos_Estrada_et_al_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,96,96,,,800000.0,40000.0,,,Buildings,,,,,,Boletin_ERNterate_DanosSismo_070917,AFFECTED_POPULATION and BUILDINGS_AFFECTED refer to Oaxaca.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,100,100,,,,,,,,,,,Tsunami,,Cesar_Jimenez_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908_M8.2_Chiapas,MEX,Mexico,61,61,,,,,,,,,,,,,CNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,362-369,362-369,6000,5000,,,184000,226,Buildings,6000000000-8000000000,,USD,,,NOAA,"The statistic assigned to COLLAPSED_UNITS is expressed as ""Houses destroyed"" in the main reference. DISPLACED_POPULATION values only refer to Tlayacapan. 9772 AFFECTED_UNITS in Puebla. 10000 AFFECTED_UNITS in Morelos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,369,369,6000,,250000.0,,,,,6000000000,2000000000,USD,,,EM-DAT,"Geo locations: Chiapas, Distrito Federal, Guerrero, Mexico, Morelos, Oaxaca, and Puebla (Adm1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,369,369,7289,193546,,,54473,19261,Buildings,,,,,,EID,"DISPLACED_POPULATION values only refers to Guerrero State.    
The statistic assigned to BUILDINGS_COLLAPSED is expressed as ""buildings destroyed"" in the main reference.
                                                                                                                                                                                                                                                                                                                                                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,,,,,,13000000000-36700000000,MXN,,,Verisk,50 COLLAPSED_UNITS and 500 DAMAGED_UNITS in Mexico City (UNIT_TYPE is Building).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,362,362,6000,,,,,,Buildings,,,,,,USGS,44 COLLAPSED_UNITS in Mexico City (UNIT_TYPE is Building).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,471,471,6011,>5000,,190000.0,,,Dwellings,,,,,,Reliefweb,"AFFECTED_UNITS values refers to housing units.
DISPLACED_POPULATION values refer to ""victims"" that used temporary shelter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,369,369,6011-7289,,,,,,Buildings,8000000000,,USD, Landslide,,Wikipedia,59 COLLAPSED_UNITS in Mexico City (UNIT_TYPE is Building). 91 Million MXN where donated by overseas organizations. 11495 AFFECTED_UNITS and 30000 AFFECTED_POPULATION in Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,369,369,,,,,155674,,Buildings,,,,,,UNICEF_2017,"38 COLLAPSED_UNITS values only refer to Mexico City (UNIT_TYPE is Building). From the mentioned statistics for FATALITIES, 228 of them related to Mexico City. DAMAGED_UNITS are `homes` and were mentioned as `Buildings`.",,,,,,,,,,,,,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,,,,,,,,,14908,,Buildings,,,,,,UNICEF_2017,,,,,,,,,,,,,,,,EDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,370,370,6000,,,,10000-20000,100,Buildings,400000000-5000000000,,USD,,,IDMC_2019,DAMAGED_UNITS refers to houses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,,,,Buildings,,13000000000-36700000000,MXN,,,GEER_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,,,,,,725000000-2000000000,USD,,,GEER_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,150000.0,,,Buildings,,,,,,Alberto_et_al_2018_b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,369,369,,,,,,,,6000000000,2000000000,USD,,,TOPICS_GEO_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,368,368,,,216672.0,,36928,>16502,Dwellings,>60625960000,,MXN,,,CENAPRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36928,>16502,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,,3983,,,,,,,,CENAPRED,,,,,,,,,,,,,,,,EDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,,>214,,,,,,,,CENAPRED,,,,,,,,,,,,,,,,COM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>214,,,,,,,,,,,,,,,,
20170919_M7.1_Puebla,MEX,Mexico,,,,,,,1069,,,,,,,,CENAPRED,,,,,,,,,,,,,,,,COM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,25,,,>8000,>1000,,Buildings,,,,"Tsunami, Landslides",,Wikipedia,The number of BUILDINGS_AFFECTED refers to Oaxaca state.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,24,,,,8123,,Buildings,,,,"Tsunami, Landslides",,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,6,6,4,,,,>500,,Buildings,,,,,True,ECDM_20200624_Mexico_EQ,Reported the day after the event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,,,,>2000,,,Buildings,,,,"Tsunami, Landslides",,Environmental_Effects,The number of BUILDINGS_AFFECTED is related to homes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,,,,>2000,,,Buildings,,,,Landslides,,Guo_et_al_2021,The number of BUILDINGS_AFFECTED is related to homes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,>7,>7,>20,,,,,,,,,,,,Washington_Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,>6,>6,,,,,,,,,,,"Tsunami, Landslides",,VERT_Phase_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,,,,>2000,36,,Buildings,,,,"Tsunami, Landslides",,Velazquez_Bucio_et_al_2021,The number of BUILDINGS_DAMAGED refers to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,23,139.0,,,10285,,Buildings,,,,"Tsunami, Landslides",,EID_2020,The number of BUILDINGS_DAMAGED is related to homes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,5,,,,5082-8123,,Buildings,,,,,,Reliefweb,The number of BUILDINGS_DAMAGED is related to homes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,24,,24393.0,,,,,75000000.0,,USD,"Tsunami, Landslides",,EM-DAT,Geo Locations: Oaxaca (Adm1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623_M7.4_Oaxaca,MEX,Mexico,10,10,20,,,>8000,,,Buildings,,,,"Tsunami, Landslides",,USGS,The number of BUILDINGS_AFFECTED refers to Oaxaca state and is related to houses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,13-14,13-14,>23,,1600000.0,,8700.0,,Buildings,,,,"Tsunami, Landslide",,Wikipedia,"Of Fatalities, 3 were direct, 6 happened in the aftermath, and 4 occurred indirectly. BUILDINGS_DAMAGED refer to Guerrero state.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,3,3,,,,,7317.0,,Buildings,200000000.0,,USD,Tsunami,,NOAA,Number of BUILDINGS_DAMAGED refers to houses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,3,3,30,15000.0,,,12963.0,,Buildings,1100000000.0,,USD,"Tsunami, Landslide",,EID_2020,"Of BUILDING_DAMAGED, 135 were related to education damage, 15 were related to religious damage, 13 were related to commercial damage, and 128000 were related to residential damage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,3,3,,,21951.0,,,,,200000000.0,,USD,Tsunami,,EM-DAT,Geo Locations: Guerrero (Adm1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,12,12,23,,,,8700.0,,Buildings,,,,"Tsunami, Landslide",,USGS,"5 people killed by a landslide on El Chiquihuite near Mexico City; 4 people died from a heart attack including 3 at Acapulco and 1 in Puebla; 1 person killed at Colonia Luces en el Mar, 1 at Las Tortolitas and 1 at Xaltianguis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,3,3,20,,,,,,,,,,,,AGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,,,,,1600000.0,,,,,,,,,,CNBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,,,,,,,,,,,200000.0,USD,,,Insurancejournal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,,,,,15000.0,,8000.0,,Buildings,,,,,,Mexico_News_Daily,BUILDINGS_DAMAGED and AFFECTED_POPULATION refer to Guerrero state.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210907_M7.1_Guerrero,MEX,Mexico,3,3,,,,,,,,,,,Landslide,,Suracapulco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,>100,,,,,,,1100000000.0,,USD,,,USGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,100,,,,,,,1000000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,9,9,107,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,115,,2000.0,,,,,1000000000.0,396000000,USD,,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,13,12,>160,,300000.0,,50000,300.0,Buildings,4000000000.0,1000000000,AUD,,,Archive,"1. 160 people were hospitalised, 2. The damage bill has been estimated at A$4 billion (or $8.5 billion in 2018, adjusted for inflation), including an insured loss of about $1 billion (or $2.1 billion in 2018, adjusted for inflation), 3. 1 person who died of earthquake-induced shock, 4. The earthquake caused damage to over 35,000 homes, 147 schools, and 3,000 commercial and/or other buildings, with significant damage (i.e. damage worth over $1,000; $2,100 in 2018 adjusted for inflation) caused to 10,000 homes and 42 schools (structural damage), within the immediate Newcastle area.",,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,,,,,,,,,,,,,CEQID + EEFIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19891227_M5.4_Newcastle,AUS,Australia,12,12,,,,,,,,,,,,,Worlddata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
