custom_site_id,lon,lat,vs30
t_4549,-72.46289,-37.44177,294
t_4550,-72.33331,-37.43778,251
t_4551,-72.3641,-37.43263,274
t_4552,-72.39488,-37.42749,255
t_4553,-72.42567,-37.42235,239
t_4554,-72.29607,-37.41839,302
t_4555,-72.45646,-37.41722,250
t_4556,-72.32685,-37.41323,234
t_4557,-72.35764,-37.40808,222
t_4558,-72.38843,-37.40293,265
t_4559,-72.41923,-37.39779,252
t_4560,-72.2896,-37.39383,244
t_4561,-72.45003,-37.39265,275
t_4562,-72.32039,-37.38867,400
t_4563,-72.35118,-37.38351,381
t_4564,-72.38198,-37.37836,288
t_4565,-72.41278,-37.37321,249
t_4566,-72.44359,-37.36807,228
t_4567,-72.31392,-37.36409,283
t_4568,-72.47439,-37.36293,235
t_4569,-72.34472,-37.35893,250
t_4570,-72.37553,-37.35377,276
t_4571,-72.40634,-37.34862,354
t_4572,-72.43715,-37.34348,243
t_4573,-72.30745,-37.3395,242
t_4574,-72.46796,-37.33833,338
t_4575,-72.33826,-37.33433,235
t_4576,-72.36907,-37.32917,280
t_4577,-72.39989,-37.32402,262
t_4578,-72.4307,-37.31887,242
t_4579,-72.30098,-37.31489,284
t_4580,-72.50276,-37.71608,368
t_4581,-72.53348,-37.711,274
t_4582,-72.56419,-37.70591,235
t_4583,-72.59492,-37.70083,216
t_4584,-72.62564,-37.69576,294
t_4585,-72.49635,-37.69168,407
t_4586,-72.65637,-37.69069,818
t_4587,-72.52707,-37.68659,231
t_4588,-72.5578,-37.6815,243
t_4589,-72.58853,-37.67642,283
t_4590,-72.61926,-37.67134,300
t_4591,-72.48994,-37.66726,287
t_4592,-72.64999,-37.66627,525
t_4593,-72.52067,-37.66216,300
t_4594,-72.5514,-37.65707,266
t_4595,-72.58213,-37.65199,258
t_4596,-72.61287,-37.6469,294
t_4597,-72.48352,-37.64283,359
t_4598,-72.64361,-37.64183,380
t_4599,-72.51426,-37.63773,265
t_4600,-72.545,-37.63263,225
t_4601,-72.57574,-37.62754,234
t_4602,-72.60648,-37.62246,298
t_4603,-72.47711,-37.61838,323
t_4604,-72.63722,-37.61738,366
t_4605,-72.50785,-37.61328,291
t_4606,-72.53859,-37.60818,278
t_4607,-72.56934,-37.60309,238
t_4608,-72.60009,-37.598,229
t_4609,-72.63084,-37.59291,332
t_4610,-72.50143,-37.58882,326
t_4611,-72.53218,-37.58371,235
t_4612,-72.56294,-37.57862,207
t_4613,-72.59369,-37.57352,243
t_4614,-72.62445,-37.56844,290
t_4615,-72.49502,-37.56434,235
t_4616,-72.65521,-37.56335,417
t_4617,-72.52577,-37.55924,262
t_4618,-72.55653,-37.55413,270
t_4619,-72.5873,-37.54904,180
t_4620,-72.61806,-37.54394,243
t_4621,-72.4886,-37.53985,312
t_4622,-72.64883,-37.53886,226
t_4623,-72.51936,-37.53474,339
t_4624,-72.55013,-37.52964,307
t_4625,-72.58089,-37.52454,302
t_4626,-72.61167,-37.51944,225
t_4627,-72.48218,-37.51535,217
t_4628,-72.64244,-37.51435,262
t_4629,-72.51295,-37.51024,284
t_4630,-72.54372,-37.50513,245
t_4631,-72.57449,-37.50002,258
t_4632,-72.60527,-37.49492,374
t_4633,-72.47575,-37.49084,254
t_4634,-72.63605,-37.48983,434
t_4635,-72.50653,-37.48572,237
t_4636,-72.53731,-37.48061,221
t_4637,-72.56809,-37.4755,229
t_4638,-72.59887,-37.47039,288
t_4639,-72.62966,-37.46529,279
t_4640,-72.50011,-37.46119,197
t_4641,-72.53089,-37.45607,226
t_4642,-72.56168,-37.45096,233
t_4643,-72.59247,-37.44585,217
t_4644,-72.62326,-37.44075,397
t_4645,-72.49368,-37.43664,244
t_4646,-72.65405,-37.43565,289
t_4647,-72.52447,-37.43152,227
t_4648,-72.55527,-37.42641,194
t_4649,-72.58606,-37.42129,233
t_4650,-72.20074,-38.14641,293
t_4651,-72.26191,-38.13623,313
t_4652,-72.12665,-38.10828,343
t_4653,-72.18783,-38.09807,526
t_4654,-72.24903,-38.08788,241
t_4655,-72.11371,-38.05991,373
t_4656,-72.17492,-38.04969,340
t_4657,-72.23615,-38.03948,297
t_4658,-72.10076,-38.01149,529
t_4659,-72.162,-38.00125,358
t_4660,-72.22325,-37.99103,325
t_4661,-72.28451,-37.98083,383
t_4662,-72.0878,-37.96302,345
t_4663,-72.14907,-37.95277,560
t_4664,-72.21034,-37.94253,334
t_4665,-72.27163,-37.93231,355
t_4666,-72.07483,-37.9145,390
t_4667,-72.13612,-37.90423,338
t_4668,-72.19742,-37.89397,272
t_4669,-72.25873,-37.88374,477
t_4670,-72.12316,-37.85563,536
t_4671,-72.18449,-37.84537,480
t_4672,-72.24582,-37.83512,317
t_4673,-72.1102,-37.80699,368
t_4674,-72.17155,-37.7967,505
t_4675,-72.23291,-37.78644,275
t_4676,-72.09722,-37.75829,357
t_4677,-72.15859,-37.74799,292
t_4678,-72.21998,-37.73771,371
t_4679,-72.28138,-37.72745,416
t_4680,-72.08423,-37.70954,356
t_4681,-72.14563,-37.69923,280
t_4682,-72.20704,-37.68893,260
t_4683,-72.26846,-37.67865,280
t_4684,-72.07123,-37.66074,382
t_4685,-72.13265,-37.65041,282
t_4686,-72.19409,-37.6401,308
t_4687,-72.25554,-37.62981,407
t_4688,-72.11967,-37.60154,287
t_4689,-72.18113,-37.59121,276
t_4690,-72.2426,-37.5809,383
t_4691,-72.10667,-37.55262,334
t_4692,-72.16815,-37.54228,273
t_4693,-72.22965,-37.53195,285
t_4694,-72.09366,-37.50364,271
t_4695,-72.28469,-37.49714,263
t_4696,-72.15517,-37.49329,312
t_4697,-72.21669,-37.48295,267
t_4698,-72.27823,-37.47262,244
t_4699,-72.08064,-37.45462,251
t_4700,-72.27176,-37.44809,274
t_4701,-72.14218,-37.44424,272
t_4702,-72.20372,-37.43389,260
t_4703,-72.26528,-37.42355,270
t_4704,-72.06761,-37.40554,316
t_4705,-72.25881,-37.39899,278
t_4706,-72.12917,-37.39515,284
t_4707,-72.19074,-37.38478,237
t_4708,-72.25233,-37.37442,305
t_4709,-72.28312,-37.36925,237
t_4710,-72.24584,-37.34984,289
t_4711,-72.11615,-37.346,275
t_4712,-72.27665,-37.34467,283
t_4713,-72.17775,-37.33561,279
t_4714,-72.23936,-37.32524,244
t_4715,-72.27017,-37.32007,305
t_4716,-72.23287,-37.30063,255
t_4717,-72.10312,-37.2968,278
t_4718,-72.26369,-37.29545,271
t_4719,-72.16475,-37.2864,230
t_4720,-72.35863,-38.01913,469
t_4721,-72.41989,-38.00898,374
t_4722,-72.45052,-38.00391,374
t_4723,-72.41348,-37.98473,487
t_4724,-72.44412,-37.97966,423
t_4725,-72.34578,-37.97065,284
t_4726,-72.40706,-37.96048,342
t_4727,-72.43771,-37.9554,461
t_4728,-72.46836,-37.95033,294
t_4729,-72.40065,-37.93621,316
t_4730,-72.4313,-37.93113,295
t_4731,-72.46195,-37.92606,283
t_4732,-72.33292,-37.92211,238
t_4733,-72.39423,-37.91193,316
t_4734,-72.42489,-37.90684,276
t_4735,-72.45555,-37.90177,317
t_4736,-72.38781,-37.88763,349
t_4737,-72.41847,-37.88255,323
t_4738,-72.44914,-37.87746,266
t_4739,-72.32005,-37.87352,415
t_4740,-72.38138,-37.86333,382
t_4741,-72.41205,-37.85823,373
t_4742,-72.44273,-37.85315,431
t_4743,-72.4734,-37.84807,316
t_4744,-72.37496,-37.83901,517
t_4745,-72.40563,-37.83391,455
t_4746,-72.43631,-37.82882,253
t_4747,-72.30717,-37.82488,300
t_4748,-72.467,-37.82373,417
t_4749,-72.36853,-37.81467,263
t_4750,-72.39921,-37.80957,370
t_4751,-72.4299,-37.80448,485
t_4752,-72.46059,-37.79939,432
t_4753,-72.3621,-37.79032,340
t_4754,-72.39279,-37.78522,342
t_4755,-72.42348,-37.78012,352
t_4756,-72.29428,-37.77619,280
t_4757,-72.45417,-37.77503,429
t_4758,-72.35566,-37.76597,324
t_4759,-72.38636,-37.76086,305
t_4760,-72.41706,-37.75576,297
t_4761,-72.44776,-37.75066,387
t_4762,-72.34922,-37.74159,347
t_4763,-72.37993,-37.73648,325
t_4764,-72.41063,-37.73137,294
t_4765,-72.44134,-37.72627,381
t_4766,-72.47205,-37.72118,254
t_4767,-72.34278,-37.71721,354
t_4768,-72.37349,-37.71209,439
t_4769,-72.4042,-37.70698,409
t_4770,-72.43492,-37.70187,394
t_4771,-72.46563,-37.69677,255
t_4772,-72.33634,-37.69281,321
t_4773,-72.36705,-37.68769,351
t_4774,-72.39777,-37.68257,278
t_4775,-72.42849,-37.67746,341
t_4776,-72.45921,-37.67236,413
t_4777,-72.32989,-37.66839,242
t_4778,-72.36061,-37.66327,287
t_4779,-72.39134,-37.65815,319
t_4780,-72.42206,-37.65304,238
t_4781,-72.45279,-37.64793,373
t_4782,-72.32345,-37.64397,300
t_4783,-72.35417,-37.63884,250
t_4784,-72.3849,-37.63372,292
t_4785,-72.41563,-37.6286,261
t_4786,-72.44637,-37.62349,250
t_4787,-72.31699,-37.61953,234
t_4788,-72.34773,-37.6144,389
t_4789,-72.37846,-37.60927,487
t_4790,-71.83392,-38.20784,668
t_4791,-71.89503,-38.19755,667
t_4792,-71.95615,-38.18729,653
t_4793,-72.01728,-38.17704,507
t_4794,-71.82087,-38.1596,900
t_4795,-71.882,-38.1493,731
t_4796,-71.94315,-38.13902,651
t_4797,-72.0043,-38.12875,485
t_4798,-72.06547,-38.11851,300
t_4799,-71.80781,-38.11131,900
t_4800,-71.86897,-38.10099,784
t_4801,-71.93013,-38.0907,875
t_4802,-71.99132,-38.08042,521
t_4803,-72.05251,-38.07016,374
t_4804,-71.79473,-38.06297,743
t_4805,-71.85592,-38.05263,900
t_4806,-71.91711,-38.04232,667
t_4807,-71.97832,-38.03203,801
t_4808,-72.03953,-38.02175,612
t_4809,-71.84286,-38.00422,665
t_4810,-71.90408,-37.9939,654
t_4811,-71.96531,-37.98359,848
t_4812,-72.02655,-37.97329,472
t_4813,-71.82979,-37.95576,900
t_4814,-71.89103,-37.94542,900
t_4815,-71.95229,-37.93509,449
t_4816,-72.01355,-37.92479,496
t_4817,-71.81671,-37.90725,900
t_4818,-71.87798,-37.89689,894
t_4819,-71.93926,-37.88655,454
t_4820,-72.00055,-37.87622,525
t_4821,-72.06185,-37.86592,345
t_4822,-71.80361,-37.85868,848
t_4823,-71.86491,-37.84831,900
t_4824,-71.92621,-37.83795,568
t_4825,-71.98753,-37.82761,549
t_4826,-72.04886,-37.81729,377
t_4827,-71.85183,-37.79967,420
t_4828,-71.91316,-37.7893,462
t_4829,-71.9745,-37.77895,489
t_4830,-72.03585,-37.76861,405
t_4831,-71.83874,-37.75099,357
t_4832,-71.9001,-37.7406,570
t_4833,-71.96146,-37.73023,389
t_4834,-72.02284,-37.71988,390
t_4835,-71.82564,-37.70225,426
t_4836,-71.88702,-37.69184,446
t_4837,-71.94841,-37.68146,442
t_4838,-72.00981,-37.67109,475
t_4839,-71.81253,-37.65346,602
t_4840,-71.87393,-37.64304,384
t_4841,-71.93535,-37.63264,290
t_4842,-71.99678,-37.62225,382
t_4843,-72.05822,-37.61189,397
t_4844,-71.7994,-37.60462,650
t_4845,-71.86083,-37.59418,536
t_4846,-71.92228,-37.58376,235
t_4847,-71.98373,-37.57336,487
t_4848,-72.04519,-37.56298,361
t_4849,-71.84772,-37.54527,568
t_4850,-71.90919,-37.53483,550
t_4851,-71.97067,-37.52442,384
t_4852,-72.03216,-37.51402,273
t_4853,-71.8346,-37.4963,342
t_4854,-71.89609,-37.48585,343
t_4855,-71.9576,-37.47542,310
t_4856,-72.01911,-37.46501,287
t_4857,-71.82147,-37.44729,274
t_4858,-71.88299,-37.43682,347
t_4859,-71.94452,-37.42638,281
t_4860,-71.6724,-38.08368,900
t_4861,-71.73356,-38.07331,791
t_4862,-71.47578,-38.06658,774
t_4863,-71.53693,-38.05614,725
t_4864,-71.59809,-38.04572,560
t_4865,-71.65927,-38.03532,822
t_4866,-71.72045,-38.02494,374
t_4867,-71.46256,-38.01821,900
t_4868,-71.78165,-38.01457,740
t_4869,-71.52374,-38.00776,900
t_4870,-71.58492,-37.99732,497
t_4871,-71.64612,-37.9869,900
t_4872,-71.70733,-37.97651,900
t_4873,-71.44933,-37.96979,900
t_4874,-71.76856,-37.96613,900
t_4875,-71.51053,-37.95932,894
t_4876,-71.57174,-37.94887,900
t_4877,-71.63297,-37.93844,900
t_4878,-71.6942,-37.92802,273
t_4879,-71.43609,-37.92132,900
t_4880,-71.75545,-37.91763,647
t_4881,-71.49731,-37.91084,900
t_4882,-71.55855,-37.90037,863
t_4883,-71.6198,-37.88992,714
t_4884,-71.68106,-37.87949,822
t_4885,-71.42283,-37.8728,777
t_4886,-71.74233,-37.86908,900
t_4887,-71.48408,-37.8623,601
t_4888,-71.54535,-37.85181,900
t_4889,-71.60662,-37.84135,900
t_4890,-71.66791,-37.8309,546
t_4891,-71.40957,-37.82422,900
t_4892,-71.7292,-37.82047,900
t_4893,-71.47084,-37.81371,900
t_4894,-71.79051,-37.81006,900
t_4895,-71.53213,-37.80321,900
t_4896,-71.59343,-37.79273,900
t_4897,-71.65474,-37.78226,900
t_4898,-71.39629,-37.7756,841
t_4899,-71.71606,-37.77182,470
t_4900,-71.45759,-37.76506,900
t_4901,-71.7774,-37.76139,562
t_4902,-71.51891,-37.75455,900
t_4903,-71.58023,-37.74405,900
t_4904,-71.64157,-37.73357,900
t_4905,-71.383,-37.72692,597
t_4906,-71.70291,-37.72311,900
t_4907,-71.44433,-37.71637,861
t_4908,-71.76427,-37.71267,361
t_4909,-71.50567,-37.70584,900
t_4910,-71.56702,-37.69532,900
t_4911,-71.62838,-37.68483,826
t_4912,-71.36971,-37.67819,900
t_4913,-71.68975,-37.67435,766
t_4914,-71.43106,-37.66762,804
t_4915,-71.75113,-37.6639,444
t_4916,-71.49242,-37.65707,724
t_4917,-71.55379,-37.64654,900
t_4918,-71.61518,-37.63603,900
t_4919,-71.3564,-37.6294,900
t_4920,-71.67658,-37.62554,825
t_4921,-71.41777,-37.61882,465
t_4922,-71.73798,-37.61507,621
t_4923,-71.47916,-37.60826,777
t_4924,-71.54056,-37.59771,520
t_4925,-71.60197,-37.58719,815
t_4926,-71.34307,-37.58057,667
t_4927,-71.66339,-37.57668,750
t_4928,-71.40448,-37.56997,900
t_4929,-71.72482,-37.56619,780
t_4930,-72.56795,-38.08563,481
t_4931,-72.62919,-38.07557,413
t_4932,-72.49394,-38.04731,468
t_4933,-72.5552,-38.03721,401
t_4934,-72.61646,-38.02713,582
t_4935,-72.48116,-37.99884,699
t_4936,-72.51179,-37.99379,465
t_4937,-72.54243,-37.98873,396
t_4938,-72.57308,-37.98368,866
t_4939,-72.60373,-37.97864,707
t_4940,-72.47476,-37.97459,789
t_4941,-72.63437,-37.97359,646
t_4942,-72.5054,-37.96953,809
t_4943,-72.53605,-37.96447,405
t_4944,-72.5667,-37.95942,354
t_4945,-72.59735,-37.95437,534
t_4946,-72.62801,-37.94933,402
t_4947,-72.49901,-37.94526,801
t_4948,-72.52966,-37.9402,442
t_4949,-72.56032,-37.93514,431
t_4950,-72.59098,-37.93009,370
t_4951,-72.62164,-37.92504,528
t_4952,-72.49261,-37.92098,447
t_4953,-72.6523,-37.92,449
t_4954,-72.52327,-37.91592,422
t_4955,-72.55393,-37.91086,475
t_4956,-72.5846,-37.9058,395
t_4957,-72.61527,-37.90075,298
t_4958,-72.48621,-37.89669,271
t_4959,-72.64594,-37.8957,299
t_4960,-72.51688,-37.89162,229
t_4961,-72.54755,-37.88656,411
t_4962,-72.57822,-37.88149,425
t_4963,-72.60889,-37.87644,371
t_4964,-72.47981,-37.87238,282
t_4965,-72.63957,-37.87139,398
t_4966,-72.51048,-37.86731,355
t_4967,-72.54116,-37.86224,448
t_4968,-72.57183,-37.85718,400
t_4969,-72.60252,-37.85212,412
t_4970,-72.6332,-37.84706,450
t_4971,-72.50408,-37.84299,540
t_4972,-72.53476,-37.83791,427
t_4973,-72.56545,-37.83285,482
t_4974,-72.59614,-37.82778,516
t_4975,-72.62682,-37.82272,346
t_4976,-72.49768,-37.81865,479
t_4977,-72.52837,-37.81357,320
t_4978,-72.55906,-37.8085,363
t_4979,-72.58975,-37.80343,391
t_4980,-72.62045,-37.79837,393
t_4981,-72.49128,-37.7943,555
t_4982,-72.65115,-37.79331,366
t_4983,-72.52197,-37.78922,220
t_4984,-72.55267,-37.78415,401
t_4985,-72.58337,-37.77907,233
t_4986,-72.61407,-37.77401,304
t_4987,-72.48487,-37.76994,326
t_4988,-72.64477,-37.76894,253
t_4989,-72.51557,-37.76486,382
t_4990,-72.54627,-37.75977,217
t_4991,-72.57698,-37.7547,255
t_4992,-72.60769,-37.74963,291
t_4993,-72.47846,-37.74556,356
t_4994,-72.6384,-37.74456,357
t_4995,-72.50917,-37.74048,301
t_4996,-72.53988,-37.73539,252
t_4997,-72.57059,-37.73031,275
t_4998,-72.6013,-37.72524,239
t_4999,-72.63202,-37.72017,330
t_5000,-72.46914,-39.14945,322
t_5001,-72.33514,-39.12199,382
t_5002,-72.3958,-39.11208,440
t_5003,-72.45647,-39.1022,400
t_5004,-72.32241,-39.07472,373
t_5005,-72.38309,-39.0648,324
t_5006,-72.44378,-39.05489,298
t_5007,-72.30966,-39.0274,349
t_5008,-72.37037,-39.01746,432
t_5009,-72.43109,-39.00754,396
t_5010,-72.29691,-38.98002,439
t_5011,-72.35764,-38.97007,375
t_5012,-72.41838,-38.96014,312
t_5013,-72.3449,-38.92263,378
t_5014,-72.40567,-38.91268,333
t_5015,-72.46645,-38.90275,303
t_5016,-72.33215,-38.87514,392
t_5017,-72.39294,-38.86518,347
t_5018,-72.45374,-38.85523,327
t_5019,-72.31939,-38.8276,327
t_5020,-72.3802,-38.81762,370
t_5021,-72.44103,-38.80766,475
t_5022,-72.30661,-38.78,415
t_5023,-72.36745,-38.77001,362
t_5024,-72.42831,-38.76004,281
t_5025,-72.29383,-38.73236,390
t_5026,-72.3547,-38.72235,262
t_5027,-72.41557,-38.71236,260
t_5028,-72.34193,-38.67464,322
t_5029,-72.40283,-38.66463,314
t_5030,-72.46374,-38.65465,272
t_5031,-72.32914,-38.62688,314
t_5032,-72.39007,-38.61686,402
t_5033,-72.45101,-38.60685,344
t_5034,-72.31635,-38.57906,340
t_5035,-72.3773,-38.56903,427
t_5036,-72.43827,-38.55901,409
t_5037,-72.30355,-38.5312,275
t_5038,-72.36453,-38.52114,337
t_5039,-72.42551,-38.51111,371
t_5040,-72.29074,-38.48328,261
t_5041,-72.35174,-38.47321,321
t_5042,-72.41275,-38.46316,291
t_5043,-72.47377,-38.45313,353
t_5044,-72.33894,-38.42523,286
t_5045,-72.39997,-38.41516,303
t_5046,-72.46102,-38.40512,271
t_5047,-72.32613,-38.37719,289
t_5048,-72.38719,-38.36711,317
t_5049,-72.44826,-38.35705,231
t_5050,-72.31331,-38.3291,265
t_5051,-72.37439,-38.31901,285
t_5052,-72.43549,-38.30893,270
t_5053,-72.30047,-38.28096,299
t_5054,-72.36158,-38.27085,281
t_5055,-72.42271,-38.26076,246
t_5056,-72.28763,-38.23277,314
t_5057,-72.34877,-38.22264,288
t_5058,-72.40991,-38.21254,293
t_5059,-72.47107,-38.20245,308
t_5060,-72.33594,-38.17439,285
t_5061,-72.39711,-38.16426,383
t_5062,-72.45829,-38.15416,492
t_5063,-72.3231,-38.12607,210
t_5064,-72.38429,-38.11594,701
t_5065,-72.4455,-38.10582,666
t_5066,-72.31024,-38.07771,284
t_5067,-72.37147,-38.06756,306
t_5068,-72.4327,-38.05742,341
t_5069,-72.29738,-38.0293,290
t_5070,-71.91983,-38.99276,900
t_5071,-71.98052,-38.98269,900
t_5072,-72.04123,-38.97264,392
t_5073,-71.8462,-38.95549,900
t_5074,-71.90691,-38.94538,900
t_5075,-71.96762,-38.93529,281
t_5076,-72.02835,-38.92522,294
t_5077,-71.83325,-38.90807,900
t_5078,-71.89397,-38.89795,297
t_5079,-71.95472,-38.88784,569
t_5080,-72.01547,-38.87776,842
t_5081,-71.82028,-38.86059,297
t_5082,-71.88103,-38.85046,823
t_5083,-71.94179,-38.84034,900
t_5084,-72.00257,-38.83024,606
t_5085,-72.06336,-38.82016,520
t_5086,-71.80729,-38.81307,900
t_5087,-71.86807,-38.80292,474
t_5088,-71.92886,-38.79279,678
t_5089,-71.98966,-38.78267,442
t_5090,-72.05047,-38.77257,588
t_5091,-71.7943,-38.7655,707
t_5092,-71.85511,-38.75533,568
t_5093,-71.91592,-38.74518,511
t_5094,-71.97675,-38.73505,823
t_5095,-72.03758,-38.72494,745
t_5096,-71.84213,-38.70769,611
t_5097,-71.90297,-38.69753,900
t_5098,-71.96382,-38.68738,363
t_5099,-72.02468,-38.67725,362
t_5100,-71.82914,-38.66,536
t_5101,-71.89,-38.64982,808
t_5102,-71.95088,-38.63966,537
t_5103,-72.01176,-38.62951,598
t_5104,-71.81614,-38.61226,552
t_5105,-71.87703,-38.60206,671
t_5106,-71.93792,-38.59188,698
t_5107,-71.99884,-38.58172,544
t_5108,-72.05976,-38.57158,368
t_5109,-71.80313,-38.56446,403
t_5110,-71.86404,-38.55425,406
t_5111,-71.92496,-38.54406,526
t_5112,-71.9859,-38.53388,507
t_5113,-72.04684,-38.52373,430
t_5114,-71.85104,-38.50639,507
t_5115,-71.91199,-38.49618,748
t_5116,-71.97295,-38.48599,379
t_5117,-72.03392,-38.47582,401
t_5118,-71.83803,-38.45848,361
t_5119,-71.89901,-38.44825,459
t_5120,-71.95999,-38.43805,351
t_5121,-72.02099,-38.42786,476
t_5122,-71.82501,-38.41051,687
t_5123,-71.88601,-38.40027,551
t_5124,-71.94702,-38.39005,400
t_5125,-72.00804,-38.37985,468
t_5126,-71.81198,-38.3625,673
t_5127,-71.873,-38.35224,414
t_5128,-71.93404,-38.342,525
t_5129,-71.99508,-38.33179,414
t_5130,-72.05614,-38.32158,400
t_5131,-71.79894,-38.31443,508
t_5132,-71.85999,-38.30416,658
t_5133,-71.92105,-38.29391,498
t_5134,-71.98212,-38.28367,424
t_5135,-72.0432,-38.27345,399
t_5136,-71.84696,-38.25602,577
t_5137,-71.90804,-38.24576,509
t_5138,-71.96914,-38.23551,462
t_5139,-72.03024,-38.22527,424
t_5140,-72.14042,-39.10458,415
t_5141,-72.20107,-39.09461,418
t_5142,-72.26173,-39.08466,404
t_5143,-72.06694,-39.06731,600
t_5144,-72.12761,-39.05731,401
t_5145,-72.18828,-39.04732,428
t_5146,-72.24897,-39.03735,373
t_5147,-72.11478,-39.00998,614
t_5148,-72.17548,-38.99998,324
t_5149,-72.23619,-38.98999,280
t_5150,-72.10194,-38.9626,333
t_5151,-72.16266,-38.95258,256
t_5152,-72.2234,-38.94258,386
t_5153,-72.28414,-38.9326,336
t_5154,-72.08909,-38.91517,559
t_5155,-72.14984,-38.90514,550
t_5156,-72.2106,-38.89512,556
t_5157,-72.27137,-38.88512,363
t_5158,-72.07623,-38.86769,900
t_5159,-72.137,-38.85764,668
t_5160,-72.19779,-38.84761,505
t_5161,-72.25858,-38.83759,453
t_5162,-72.12415,-38.81009,442
t_5163,-72.18496,-38.80005,389
t_5164,-72.24578,-38.79002,375
t_5165,-72.1113,-38.76249,367
t_5166,-72.17213,-38.75243,443
t_5167,-72.23297,-38.74239,450
t_5168,-72.09843,-38.71484,483
t_5169,-72.15929,-38.70477,379
t_5170,-72.22016,-38.69471,292
t_5171,-72.28103,-38.68466,303
t_5172,-72.08555,-38.66714,447
t_5173,-72.14643,-38.65705,335
t_5174,-72.20732,-38.64697,325
t_5175,-72.26823,-38.63692,275
t_5176,-72.07266,-38.61939,447
t_5177,-72.13357,-38.60928,447
t_5178,-72.19448,-38.59919,305
t_5179,-72.25541,-38.58912,431
t_5180,-72.12069,-38.56146,351
t_5181,-72.18163,-38.55135,430
t_5182,-72.24259,-38.54127,315
t_5183,-72.1078,-38.51359,566
t_5184,-72.16877,-38.50347,298
t_5185,-72.22975,-38.49336,276
t_5186,-72.0949,-38.46566,400
t_5187,-72.15589,-38.45553,325
t_5188,-72.2169,-38.44541,393
t_5189,-72.27791,-38.43531,351
t_5190,-72.08199,-38.41769,469
t_5191,-72.14301,-38.40754,519
t_5192,-72.20404,-38.3974,299
t_5193,-72.26508,-38.38729,298
t_5194,-72.06907,-38.36966,291
t_5195,-72.13011,-38.3595,286
t_5196,-72.19117,-38.34935,263
t_5197,-72.25223,-38.33922,325
t_5198,-72.11721,-38.3114,372
t_5199,-72.17828,-38.30124,275
t_5200,-72.23937,-38.29109,341
t_5201,-72.10429,-38.26326,425
t_5202,-72.16539,-38.25308,343
t_5203,-72.22651,-38.24291,342
t_5204,-72.09136,-38.21506,357
t_5205,-72.15249,-38.20486,351
t_5206,-72.21363,-38.19469,302
t_5207,-72.27478,-38.18453,314
t_5208,-72.07842,-38.16681,395
t_5209,-72.13957,-38.1566,365
t_5210,-71.7897,-39.21193,900
t_5211,-71.77675,-39.1648,274
t_5212,-71.76378,-39.11761,600
t_5213,-71.75081,-39.07037,600
t_5214,-71.73782,-39.02309,755
t_5215,-71.72483,-38.97575,484
t_5216,-71.78551,-38.96561,608
t_5217,-71.71182,-38.92836,623
t_5218,-71.77253,-38.9182,900
t_5219,-71.6988,-38.88092,900
t_5220,-71.75953,-38.87075,273
t_5221,-71.68577,-38.83343,477
t_5222,-71.74653,-38.82324,760
t_5223,-71.67273,-38.78589,848
t_5224,-71.73351,-38.77568,723
t_5225,-71.65968,-38.73829,900
t_5226,-71.72048,-38.72807,900
t_5227,-71.7813,-38.71787,673
t_5228,-71.64661,-38.69065,900
t_5229,-71.70744,-38.68041,900
t_5230,-71.76829,-38.6702,900
t_5231,-71.63354,-38.64295,327
t_5232,-71.69439,-38.6327,606
t_5233,-71.75526,-38.62247,560
t_5234,-71.62045,-38.5952,900
t_5235,-71.68133,-38.58494,853
t_5236,-71.74222,-38.57469,597
t_5237,-71.60736,-38.5474,861
t_5238,-71.66826,-38.53712,900
t_5239,-71.72918,-38.52686,521
t_5240,-71.7901,-38.51662,705
t_5241,-71.59425,-38.49955,838
t_5242,-71.65518,-38.48926,545
t_5243,-71.71612,-38.47898,418
t_5244,-71.77707,-38.46872,416
t_5245,-71.58113,-38.45165,900
t_5246,-71.64209,-38.44134,544
t_5247,-71.70305,-38.43105,655
t_5248,-71.76403,-38.42077,684
t_5249,-71.568,-38.4037,890
t_5250,-71.62898,-38.39337,861
t_5251,-71.68997,-38.38306,552
t_5252,-71.75097,-38.37277,628
t_5253,-71.55486,-38.35569,625
t_5254,-71.61586,-38.34535,762
t_5255,-71.67688,-38.33503,758
t_5256,-71.7379,-38.32472,894
t_5257,-71.54171,-38.30764,730
t_5258,-71.60274,-38.29728,900
t_5259,-71.66378,-38.28694,900
t_5260,-71.72483,-38.27661,862
t_5261,-71.78589,-38.26631,779
t_5262,-71.52855,-38.25953,900
t_5263,-71.5896,-38.24915,595
t_5264,-71.65066,-38.2388,899
t_5265,-71.71174,-38.22846,779
t_5266,-71.77282,-38.21814,703
t_5267,-71.51537,-38.21137,240
t_5268,-71.57645,-38.20098,900
t_5269,-71.63754,-38.19061,688
t_5270,-71.69864,-38.18025,900
t_5271,-71.75975,-38.16992,900
t_5272,-71.50218,-38.16316,777
t_5273,-71.56329,-38.15275,900
t_5274,-71.6244,-38.14236,863
