STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,SOIL_TYPE,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,REFERENCES,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,GMICE
ms_2526,Parariya,25.051,83.283,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_174,Areraj,26.552,84.665,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2529,Paratvada,21.299,77.521,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_168,Arai,26.13,85.763,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1917,Labhera,28.467,79.523,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1918,Lachhmipur,25.526,87.356,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3298,Tundla,27.212,78.239,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_154,Andal,23.582,87.186,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1937,Lakhnaur,26.2,86.302,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2505,Palwal,28.148,77.332,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2506,Panagar,23.291,79.996,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1934,Lakhisarai,25.165,86.095,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1933,Lakhimpur-Kheri,27.947,80.778,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_156,Andhya,26.698,83.979,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1920,Ladaur,26.128,85.725,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1930,Lakhahi,28.168,80.979,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_158,Angar Ghat,25.798,85.909,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_161,Annapurna Base Camp,28.56,83.873,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_162,Anpara,24.204,82.765,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1922,Lahangpur,25.05,82.444,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1921,Lahan,26.728,86.479,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_177,Arora Gaon,23.781,79.543,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2534,Pargadih,24.269,87.09,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1942,Lalganj,25.016,82.359,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2535,Paria,24.961,85.825,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_195,Auraiya,26.471,79.512,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1848,Kosi Kalan,27.787,77.437,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2558,Pathak ka Purva,25.613,81.674,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1844,Kopaganj,26.019,83.57,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2560,Pathalgara,24.121,85.06,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3279,Tiparjot,29.276,78.626,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1839,Kolkata = Ultadanga,22.594,88.386,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1838,Kolkata = Tiljala,22.56,88.358,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2563,Patharia,23.898,79.194,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2564,Pathra Bazaar,27.161,82.808,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1831,Kolkata = Murari,22.591,88.387,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1830,Kolkata = Maniktola,22.581,88.385,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1828,Kolkata = Lake Town,22.606,88.402,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1827,Kolkata = Kalakar St,22.582,88.354,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2570,Patna = Bajrangpuri,25.603,85.19,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1850,Kota,25.214,75.866,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2557,Pateri,25.978,85.221,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1852,Kotba,22.422,83.757,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1863,Kuarpatti,26.172,85.799,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3287,Tiwaripur,25.546,81.842,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3286,Tiswara,25.744,85.681,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_182,Ashok Nagar,24.577,77.731,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_186,Asmanpur,26.27,85.517,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2544,Parsawan,24.654,84.771,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1864,Kuchaikote,26.557,84.33,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2556,Patera,23.992,79.682,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1861,Kotwa Bazaar,27.027,83.86,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_189,Athmal Gola,25.452,85.589,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2550,Pataili,25.786,85.822,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2737,Raksia,25.387,83.991,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2554,Pataria,24.159,83.877,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_194,Aurai,26.318,85.563,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1940,Lakshmiganj,26.93,83.782,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1944,Lalganj,25.869,85.179,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_91,Allahabad = Colonel Ganj,25.457,81.858,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2016,Luhad,25.525,76.609,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_103,Allahabad = Police Lines,25.461,81.845,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_104,Allahabad = Pritam Nagar,25.452,81.781,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_106,Allahabad = Rajroopur,25.437,81.799,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_107,Allahabad = Rambagh,25.438,81.85,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_108,Allahabad = Shahganj,25.441,81.834,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2036,Madhuban,25.946,85.809,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_109,Allahabad = Shastri Nagar,25.422,81.822,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3327,Unchahar,26.119,80.951,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_113,Almora,29.646,79.646,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_115,Alpura,26.318,86.323,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2029,Madhoganj,27.114,80.148,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2027,Madhavgarh,24.56,80.911,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2025,Machlishahr,25.689,82.41,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2024,Machkhani,25.137,83.087,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_116,Alwar,27.553,76.635,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2461,Nurullahpur,25.713,86.031,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2047,Mahadeva,26.235,84.362,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3334,Urra,28.034,81.284,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2454,Nonphara,26.084,86.61,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_92,Allahabad = Daraganj,25.442,81.881,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_94,Allahabad = Himmatganj,25.434,81.845,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_95,Allahabad = Johnson Ganj,25.442,81.835,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_96,Allahabad = Kareli,25.428,81.819,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2066,Mahewaghat,25.397,81.161,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2065,Maheshwara,26.169,85.707,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_97,Allahabad = Katra,25.469,81.857,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_3335,Uruva,25.199,82.132,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2455,Noongara,25.631,87.716,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_98,Allahabad = Khuldabad,25.434,81.825,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2057,Mahendragarh,28.27,76.149,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2055,Maharajpur,25.226,80.127,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_99,Allahabad = Kidganj (UP),24.437,81.86,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2050,Mahammadpur Sube,26.132,85.269,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2468,Orai,25.98,79.47,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2470,Osa,25.494,81.375,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1945,Lalgopalganj,25.636,81.624,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_2473,Pachasi,26.841,81.197,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1972,Laxshmanpur,26.97,82.522,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_140,Amour,25.959,87.722,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
ms_1964,Latehar,23.748,84.502,macroseismic,,,,,,,,,,,,,,0.06196048,0.165377309,,0.046079038,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.0,0.8,0.65,4.652876432,0.95,0.01019368,,WordenEtAl2012
