custom_site_id,lon,lat,slope,vs30,geology,xvf,region,vs30measured
t_16226,20.96958257,40.54541753,0.03912502,365.40512,PLEISTOCENE,-29.12821458,2,FALSE
t_16227,20.96958257,40.55375086,0.011494161,352.6148,PLEISTOCENE,-29.38819168,2,FALSE
t_16228,20.96958257,40.56208419,0.03555728,404.31927,PLEISTOCENE,-29.64816878,2,FALSE
t_16229,20.96958257,40.57041752,0.02344814,397.28366,PLEISTOCENE,-29.90814588,2,FALSE
t_16230,20.9779159,40.52875087,0.06446099,499.2578,CENOZOIC,-29.28426443,2,FALSE
t_16231,20.9779159,40.5370842,0.05177774,457.5113,CENOZOIC,-29.54415758,2,FALSE
t_16232,20.9779159,40.54541753,0.057708316,414.95108,CENOZOIC,-29.80405074,2,FALSE
t_16233,20.9779159,40.55375086,0.026903322,357.6303,CENOZOIC,-30.0639439,2,FALSE
t_16234,20.9779159,40.56208419,0.026302252,367.77386,PLEISTOCENE,-30.32383706,2,FALSE
t_16235,20.9779159,40.57041752,0.031718254,411.44342,PLEISTOCENE,-30.58373022,2,FALSE
t_16236,20.98624923,40.54541753,0.02556916,401.83722,CENOZOIC,-30.47988691,2,FALSE
t_16237,20.98624923,40.55375086,0.029088024,335.69934,CENOZOIC,-30.73969612,2,FALSE
t_16238,20.98624923,40.56208419,0.00691683,337.77716,PLEISTOCENE,-30.99950534,2,FALSE
t_16239,20.98624923,40.57041752,0.014744348,350.99036,PLEISTOCENE,-31.25931455,2,FALSE
t_16240,20.99458256,40.54541753,0.039094154,433.30725,CENOZOIC,-31.15572308,2,FALSE
t_16241,20.86124928,40.66208415,0.09592028,681.41547,CENOZOIC,-23.99859945,2,FALSE
t_16242,20.86124928,40.67041748,0.117584184,764.20135,CENOZOIC,-24.25965885,2,FALSE
t_16243,20.86958261,40.66208415,0.15918362,745.6,CENOZOIC,-24.67307198,2,FALSE
t_16244,20.86958261,40.67041748,0.16006929,726.7638,CENOZOIC,-24.93404694,2,FALSE
t_16245,20.86958261,40.67875081,0.1284292,783.23694,CENOZOIC,-25.19502162,2,FALSE
t_16246,20.87791594,40.66208415,0.24302256,879.90356,CENOZOIC,-25.3475445,2,FALSE
t_16247,20.87791594,40.67041748,0.16951266,785.4392,CENOZOIC,-25.60843503,2,FALSE
t_16248,20.87791594,40.67875081,0.095431514,724.63885,CENOZOIC,-25.86932526,2,FALSE
t_16249,20.88624927,40.66208415,0.15068941,750.7323,CENOZOIC,-26.02201703,2,FALSE
t_16250,20.88624927,40.67041748,0.09776957,683.3069,CENOZOIC,-26.28282312,2,FALSE
t_16251,20.88624927,40.67875081,0.081430264,657.0233,CENOZOIC,-26.5436289,2,FALSE
t_16252,20.88624927,40.68708414,0.14686003,735.35657,CENOZOIC,-26.80443467,2,FALSE
t_16253,20.88624927,40.69541747,0.092970274,664.22675,CENOZOIC,-27.06524045,2,FALSE
t_16254,20.8945826,40.66208415,0.07817709,620.72284,CENOZOIC,-26.69648956,2,FALSE
t_16255,20.8945826,40.67041748,0.087076455,623.1311,CENOZOIC,-26.95721121,2,FALSE
t_16256,20.8945826,40.67875081,0.14093052,693.5199,CENOZOIC,-27.21793253,2,FALSE
t_16257,20.8945826,40.68708414,0.13168693,721.91736,CENOZOIC,-27.47865385,2,FALSE
t_16258,20.8945826,40.69541747,0.10925381,612.18805,CENOZOIC,-27.73937518,2,FALSE
t_16259,20.8945826,40.7037508,0.017104112,477.41248,JURASSIC-TRIASSIC,-28.0000965,2,FALSE
t_16260,20.90291593,40.65375082,0.14021972,677.9315,CENOZOIC,-27.11031811,2,FALSE
t_16261,20.90291593,40.66208415,0.08727387,609.2529,CENOZOIC,-27.37096208,2,FALSE
t_16262,20.90291593,40.67041748,0.101756774,622.3269,CENOZOIC,-27.6315993,2,FALSE
t_16263,20.90291593,40.67875081,0.14514999,708.1887,CENOZOIC,-27.89223617,2,FALSE
t_16264,20.90291593,40.68708414,0.13710941,694.2584,CENOZOIC,-28.15287304,2,FALSE
t_16265,20.90291593,40.69541747,0.07064333,533.65155,CENOZOIC,-28.4135099,2,FALSE
t_16266,20.90291593,40.7037508,0.0319456,526.1185,JURASSIC-TRIASSIC,-28.67414677,2,FALSE
t_16267,20.90291593,40.71208413,0.20789175,768.06335,JURASSIC-TRIASSIC,-28.93478364,2,FALSE
t_16268,20.90291593,40.72041746,0.36689395,900,JURASSIC-TRIASSIC,-29.19542051,2,FALSE
t_16269,20.90291593,40.74541745,0.33784658,900,JURASSIC-TRIASSIC,-29.97733111,2,FALSE
t_16270,20.91124926,40.65375082,0.10668856,604.3131,CENOZOIC,-27.78487471,2,FALSE
t_16271,20.91124926,40.66208415,0.07931955,569.83636,CENOZOIC,-28.04543461,2,FALSE
t_16272,20.91124926,40.67041748,0.069415316,553.9273,CENOZOIC,-28.3059874,2,FALSE
t_16273,20.91124926,40.67875081,0.08935738,602.0879,CENOZOIC,-28.56653981,2,FALSE
t_16274,20.91124926,40.68708414,0.09228444,574.427,CENOZOIC,-28.82709222,2,FALSE
t_16275,20.91124926,40.69541747,0.026032943,423.14908,PLEISTOCENE,-29.08764463,2,FALSE
t_16276,20.91124926,40.7037508,0.050187137,520.2889,PLEISTOCENE,-29.34819705,2,FALSE
t_16277,20.91124926,40.71208413,0.18695074,804.8355,JURASSIC-TRIASSIC,-29.60874946,2,FALSE
t_16278,20.91124926,40.72041746,0.22073871,863.45184,JURASSIC-TRIASSIC,-29.86930187,2,FALSE
t_16279,20.91124926,40.72875079,0.14710376,787.3926,JURASSIC-TRIASSIC,-30.12985429,2,FALSE
t_16280,20.91124926,40.73708412,0.20842369,787.9946,JURASSIC-TRIASSIC,-30.3904067,2,FALSE
t_16281,20.91124926,40.74541745,0.1334439,844.27515,JURASSIC-TRIASSIC,-30.65095911,2,FALSE
t_16282,20.91958259,40.65375082,0.0495749,471.71048,CENOZOIC,-28.45943132,2,FALSE
t_16283,20.91958259,40.66208415,0.040129792,459.1333,CENOZOIC,-28.71990714,2,FALSE
t_16284,20.91958259,40.67041748,0.03513542,448.29468,PLEISTOCENE,-28.98037549,2,FALSE
t_16285,20.91958259,40.67875081,0.041091233,460.79526,CENOZOIC,-29.24084345,2,FALSE
t_16286,20.91958259,40.68708414,0.037508275,436.5294,PLEISTOCENE,-29.5013114,2,FALSE
t_16287,20.91958259,40.69541747,0.001292728,399.07852,PLEISTOCENE,-29.76177936,2,FALSE
t_16288,20.91958259,40.7037508,0.08339894,604.656,PLEISTOCENE,-30.02224732,2,FALSE
t_16289,20.91958259,40.71208413,0.25772783,858.85785,JURASSIC-TRIASSIC,-30.28271528,2,FALSE
t_16290,20.91958259,40.72041746,0.24880104,812.73376,JURASSIC-TRIASSIC,-30.54318324,2,FALSE
t_16291,20.91958259,40.72875079,0.04989014,665.481,JURASSIC-TRIASSIC,-30.8036512,2,FALSE
t_16292,20.91958259,40.73708412,0.12208848,654.2929,JURASSIC-TRIASSIC,-31.06411916,2,FALSE
t_16293,20.91958259,40.74541745,0.14270854,752.4474,JURASSIC-TRIASSIC,-31.32458712,2,FALSE
t_16294,20.92791592,40.65375082,0.016735388,368.68646,CENOZOIC,-29.1341468,2,FALSE
t_16295,20.92791592,40.66208415,0.018434588,367.53052,PLEISTOCENE,-29.39453852,2,FALSE
t_16296,20.92791592,40.67041748,0.020492204,365.92673,PLEISTOCENE,-29.65492235,2,FALSE
t_16297,20.92791592,40.67875081,0.015320232,358.99158,PLEISTOCENE,-29.91530575,2,FALSE
t_16298,20.92791592,40.68708414,0.005050611,360.80923,PLEISTOCENE,-30.17568916,2,FALSE
t_16299,20.92791592,40.69541747,0.03004321,526.3311,PLEISTOCENE,-30.43607257,2,FALSE
t_16300,20.92791592,40.7037508,0.19977368,792.0796,PLEISTOCENE,-30.69645597,2,FALSE
t_16301,20.92791592,40.71208413,0.3155093,900,JURASSIC-TRIASSIC,-30.95683938,2,FALSE
t_16302,20.92791592,40.72041746,0.19352126,725.7503,JURASSIC-TRIASSIC,-31.21722279,2,FALSE
t_16303,20.92791592,40.74541745,0.085755534,660.8765,JURASSIC-TRIASSIC,-31.99837301,2,FALSE
t_16304,20.93624925,40.65375082,0.011877637,315.18027,CENOZOIC,-29.80889034,2,FALSE
t_16305,20.93624925,40.66208415,0.012209848,313.82452,CENOZOIC,-30.06919797,2,FALSE
t_16306,20.93624925,40.67041748,0.010397719,310.33313,PLEISTOCENE,-30.32949725,2,FALSE
t_16307,20.93624925,40.67875081,0.004856331,309.29697,PLEISTOCENE,-30.58979609,2,FALSE
t_16308,20.93624925,40.68708414,0.021250479,436.8617,PLEISTOCENE,-30.85009492,2,FALSE
t_16309,20.93624925,40.69541747,0.15483132,728.03033,PLEISTOCENE,-31.11039376,2,FALSE
t_16310,20.93624925,40.7037508,0.31310755,898.23047,JURASSIC-TRIASSIC,-31.3706926,2,FALSE
t_16311,20.93624925,40.71208413,0.25601342,823.0426,JURASSIC-TRIASSIC,-31.63099144,2,FALSE
t_16312,20.93624925,40.72041746,0.07542094,636.8668,JURASSIC-TRIASSIC,-31.89129028,2,FALSE
t_16313,20.93624925,40.72875079,0.099496216,605.69214,JURASSIC-TRIASSIC,-32.15158912,2,FALSE
t_16314,20.93624925,40.73708412,0.11531519,673.9462,CRETACEOUS,-32.41188796,2,FALSE
t_16315,20.94458258,40.66208415,0.004338299,273.00516,PLEISTOCENE,-30.74385742,2,FALSE
t_16316,20.94458258,40.67041748,0.003877744,292.0628,PLEISTOCENE,-31.00407215,2,FALSE
t_16317,20.94458258,40.67875081,0.019325515,381.51074,PLEISTOCENE,-31.26428642,2,FALSE
t_16318,20.94458258,40.68708414,0.11103342,638.47473,PLEISTOCENE,-31.52450069,2,FALSE
t_16319,20.94458258,40.69541747,0.27767298,862.3018,JURASSIC-TRIASSIC,-31.78471496,2,FALSE
t_16320,20.94458258,40.7037508,0.2652424,830.58777,JURASSIC-TRIASSIC,-32.04492923,2,FALSE
t_16321,20.94458258,40.71208413,0.10102897,673.0486,JURASSIC-TRIASSIC,-32.3051435,2,FALSE
t_16322,20.94458258,40.72875079,0.14877494,742.1367,JURASSIC-TRIASSIC,-32.82557204,2,FALSE
t_16323,20.95291591,40.67875081,0.06816378,580.48505,PLEISTOCENE,-31.93877675,2,FALSE
t_16324,20.95291591,40.68708414,0.21755162,824.1664,JURASSIC-TRIASSIC,-32.19890645,2,FALSE
t_16325,20.95291591,40.69541747,0.29610452,861.05695,JURASSIC-TRIASSIC,-32.45903616,2,FALSE
t_16326,20.95291591,40.7037508,0.11173651,700.94867,JURASSIC-TRIASSIC,-32.71916586,2,FALSE
t_16327,20.95291591,40.73708412,0.080284126,598.4351,CRETACEOUS,-33.75968466,2,FALSE
t_16328,20.96124924,40.67875081,0.1390138,738.1437,JURASSIC-TRIASSIC,-32.61326709,2,FALSE
t_16329,20.96124924,40.68708414,0.26365712,887.06396,JURASSIC-TRIASSIC,-32.87331222,2,FALSE
t_16330,20.96124924,40.69541747,0.13728395,748.46954,JURASSIC-TRIASSIC,-33.13335735,2,FALSE
t_16331,20.96124924,40.7037508,0.065959446,614.94635,JURASSIC-TRIASSIC,-33.39340248,2,FALSE
t_16332,20.96124924,40.72041746,0.07879983,623.4109,JURASSIC-TRIASSIC,-33.91349275,2,FALSE
t_16333,20.96124924,40.72875079,0.06805887,544.7016,JURASSIC-TRIASSIC,-34.17353788,2,FALSE
t_16334,20.96124924,40.73708412,0.038726114,508.48822,CRETACEOUS,-34.43358302,2,FALSE
t_16335,20.96958257,40.67875081,0.22324468,840.6679,JURASSIC-TRIASSIC,-33.28775742,2,FALSE
t_16336,20.96958257,40.68708414,0.18895236,797.41113,JURASSIC-TRIASSIC,-33.54771798,2,FALSE
t_16337,20.96958257,40.7037508,0.086852685,644.3294,JURASSIC-TRIASSIC,-34.06763911,2,FALSE
t_16338,20.96958257,40.71208413,0.09870304,607.01404,JURASSIC-TRIASSIC,-34.32759968,2,FALSE
t_16339,20.96958257,40.72875079,0.012918703,523.6954,JURASSIC-TRIASSIC,-34.84752081,2,FALSE
t_16340,20.96958257,40.73708412,0.12829839,624.6305,JURASSIC-TRIASSIC,-35.10748137,2,FALSE
t_16341,20.9779159,40.67875081,0.20282528,873.2611,JURASSIC-TRIASSIC,-33.96224775,2,FALSE
t_16342,20.9779159,40.68708414,0.050350595,789.9601,JURASSIC-TRIASSIC,-34.22212375,2,FALSE
t_16343,20.9779159,40.7037508,0.12664919,680.8235,JURASSIC-TRIASSIC,-34.74187574,2,FALSE
t_16344,20.9779159,40.71208413,0.045678392,525.35675,JURASSIC-TRIASSIC,-35.00175174,2,FALSE
t_16345,20.9779159,40.72041746,0.037777152,544.4142,JURASSIC-TRIASSIC,-35.26162773,2,FALSE
t_16346,20.98624923,40.67875081,0.21232972,773.7809,JURASSIC-TRIASSIC,-34.63673808,2,FALSE
t_16347,20.98624923,40.69541747,0.20032607,847.188,JURASSIC-TRIASSIC,-35.15632094,2,FALSE
t_16348,20.98624923,40.72041746,0.12694451,667.3662,JURASSIC-TRIASSIC,-35.93569522,2,FALSE
t_16349,20.99458256,40.67875081,0.15979925,667.82227,JURASSIC-TRIASSIC,-35.31122842,2,FALSE
t_16350,20.99458256,40.68708414,0.17367236,766.93945,JURASSIC-TRIASSIC,-35.57093528,2,FALSE
t_16351,20.99458256,40.69541747,0.13717641,770.7671,JURASSIC-TRIASSIC,-35.83064214,2,FALSE
t_16352,20.99458256,40.7037508,0.16835883,772.6451,JURASSIC-TRIASSIC,-36.09034899,2,FALSE
t_16353,20.99458256,40.71208413,0.1274661,743.99835,JURASSIC-TRIASSIC,-36.35005585,2,FALSE
t_16354,21.00291589,40.69541747,0.1239773,734.4789,JURASSIC-TRIASSIC,-36.50496333,2,FALSE
t_16355,21.01124922,40.68708414,0.045348097,602.55615,JURASSIC-TRIASSIC,-36.91990547,2,FALSE
t_16356,21.01124922,40.69541747,0.19070956,752.55615,JURASSIC-TRIASSIC,-37.17944335,2,FALSE
t_16357,20.45291611,40.38708426,0.16045104,732.25964,CENOZOIC,17.77692823,4,FALSE
t_16358,20.45291611,40.39541759,0.030770313,711.25793,CENOZOIC,17.51175112,4,FALSE
t_16359,20.46124944,40.38708426,0.13900879,683.7492,CENOZOIC,17.10062985,4,FALSE
t_16360,20.46124944,40.42875091,0.24695249,900,CENOZOIC,15.77515671,4,FALSE
t_16361,20.46958277,40.3704176,0.20690897,830.49414,CENOZOIC,16.9543508,4,FALSE
t_16362,20.46958277,40.37875093,0.22328247,807.0465,CENOZOIC,16.68934114,4,FALSE
t_16363,20.46958277,40.40375092,0.21582875,885.62256,CENOZOIC,15.89431216,4,FALSE
t_16364,20.46958277,40.41208425,0.236726,899.1195,CENOZOIC,15.6293025,4,FALSE
t_16365,20.46958277,40.42041758,0.25218812,899.1195,CENOZOIC,15.36428994,4,FALSE
t_16366,20.4779161,40.3704176,0.052955884,801.3058,CENOZOIC,16.27788498,4,FALSE
t_16367,20.4779161,40.40375092,0.12335072,851.0108,CENOZOIC,15.21818123,4,FALSE
t_16368,20.48624943,40.3704176,0.14457357,745.1455,CENOZOIC,15.60141916,4,FALSE
t_16369,20.48624943,40.38708426,0.097620144,720.2843,CENOZOIC,15.07173473,4,FALSE
t_16370,20.48624943,40.39541759,0.18644413,750.3253,CENOZOIC,14.80689252,4,FALSE
t_16371,20.48624943,40.40375092,0.1889902,865.3883,CENOZOIC,14.54205031,4,FALSE
t_16372,20.48624943,40.41208425,0.19618462,808.16,CENOZOIC,14.27720809,4,FALSE
t_16373,20.48624943,40.42041758,0.10861602,751.70044,CENOZOIC,14.01236324,4,FALSE
t_16374,20.49458276,40.38708426,0.21272813,733.4896,CENOZOIC,14.39543636,4,FALSE
t_16375,20.49458276,40.39541759,0.1390972,819.7638,CENOZOIC,14.13067787,4,FALSE
t_16376,20.49458276,40.41208425,0.121024184,753.77734,CENOZOIC,13.60116089,4,FALSE
t_16377,20.50291609,40.37875093,0.13555618,769.6688,CENOZOIC,13.98381275,4,FALSE
t_16378,20.50291609,40.41208425,0.08662425,680.3738,CENOZOIC,12.92511369,4,FALSE
t_16379,20.51124942,40.36208427,0.1412007,702.3538,CENOZOIC,13.83943257,4,FALSE
t_16380,20.51124942,40.41208425,0.2266838,746.77124,CENOZOIC,12.24892947,4,FALSE
t_16381,20.51958275,40.38708426,0.12233912,718.0174,CENOZOIC,12.3694611,4,FALSE
t_16382,20.51958275,40.42041758,0.26890516,860.677,CENOZOIC,11.30815828,4,FALSE
t_16383,20.52791608,40.39541759,0.23951627,808.73865,CENOZOIC,11.428665,4,FALSE
t_16384,20.52791608,40.40375092,0.22926529,891.1665,CENOZOIC,11.16258881,4,FALSE
t_16385,20.52791608,40.41208425,0.19743583,870.60504,CENOZOIC,10.89651262,4,FALSE
t_16386,20.52791608,40.42875091,0.025777774,506.89365,CRETACEOUS,10.36757918,4,FALSE
t_16387,20.53624941,40.39541759,0.22603072,880.9649,CENOZOIC,10.75344891,4,FALSE
t_16388,20.53624941,40.42875091,0.04292545,503.80878,CRETACEOUS,9.691509629,4,FALSE
t_16389,20.53624941,40.43708424,0.015407238,405.80304,CRETACEOUS,9.427167779,4,FALSE
t_16390,20.54458274,40.42875091,0.09636953,568.04974,CRETACEOUS,9.015440079,4,FALSE
t_16391,20.55291607,40.37875093,0.10110357,759.04047,CENOZOIC,9.938146117,4,FALSE
t_16392,20.55291607,40.39541759,0.07464874,657.4165,CENOZOIC,9.403016733,4,FALSE
t_16393,20.55291607,40.41208425,0.042694572,504.35605,CENOZOIC,8.86788735,4,FALSE
t_16394,20.55291607,40.42875091,0.08443567,605.4701,CRETACEOUS,8.339370529,4,FALSE
t_16395,20.55291607,40.43708424,0.11277703,596.31586,CRETACEOUS,8.075196385,4,FALSE
t_16396,20.55291607,40.4537509,0.06933513,542.6098,CRETACEOUS,7.546848096,4,FALSE
t_16397,20.5612494,40.38708426,0.18621117,790.4328,CENOZOIC,8.995861506,4,FALSE
t_16398,20.5612494,40.41208425,0.04324357,538.68634,CENOZOIC,8.191678925,4,FALSE
t_16399,20.5612494,40.42041758,0.07589558,544.0865,CRETACEOUS,7.92739127,4,FALSE
t_16400,20.5612494,40.42875091,0.09072078,610.211,CRETACEOUS,7.663300979,4,FALSE
t_16401,20.5612494,40.4537509,0.12774116,672.90955,CRETACEOUS,6.871030105,4,FALSE
t_16402,20.56958273,40.38708426,0.14032263,706.5403,CENOZOIC,8.321141587,4,FALSE
t_16403,20.56958273,40.41208425,0.039093718,507.91034,CRETACEOUS,7.5154705,4,FALSE
t_16404,20.56958273,40.44541757,0.15142697,758.4111,CRETACEOUS,6.459218552,2,FALSE
t_16405,20.56958273,40.46208423,0.13403346,635.2336,CRETACEOUS,5.931205675,2,FALSE
t_16406,20.57791606,40.38708426,0.10736686,645.3197,CENOZOIC,7.646421668,4,FALSE
t_16407,20.57791606,40.40375092,0.11462576,594.3932,CENOZOIC,7.108315273,2,FALSE
t_16408,20.58624939,40.43708424,0.17534162,831.8877,CRETACEOUS,5.371253596,2,FALSE
t_16409,20.49458276,40.27041764,0.054125816,586.87506,CENOZOIC,18.34429386,4,FALSE
t_16410,20.49458276,40.27875097,0.09024783,497.71912,CENOZOIC,18.04517457,4,FALSE
t_16411,20.51124942,40.27041764,0.07597213,623.7167,CENOZOIC,17.00430243,4,FALSE
t_16412,20.52791608,40.29541763,0.27016675,895.3522,CENOZOIC,14.76302803,4,FALSE
t_16413,20.53624941,40.25375098,0.24872904,891.0367,CENOZOIC,15.59951752,4,FALSE
t_16414,20.53624941,40.26208431,0.15924448,739.50696,CENOZOIC,15.29821107,4,FALSE
t_16415,20.53624941,40.27041764,0.13305771,748.4703,CENOZOIC,14.99690461,4,FALSE
t_16416,20.54458274,40.25375098,0.15651791,868.0918,CENOZOIC,14.9309917,4,FALSE
t_16417,20.54458274,40.26208431,0.1715962,667.2823,CENOZOIC,14.62938185,4,FALSE
t_16418,20.54458274,40.27875097,0.25081104,900,CENOZOIC,14.02616216,4,FALSE
t_16419,20.54458274,40.29541763,0.169649,762.4157,CENOZOIC,13.42294246,4,FALSE
t_16420,20.54458274,40.31208429,0.18225354,777.73395,CENOZOIC,12.81972276,4,FALSE
t_16421,20.55291607,40.24541765,0.113496825,771.89,CENOZOIC,14.56445904,4,FALSE
t_16422,20.55291607,40.26208431,0.14019816,699.04346,CRETACEOUS,13.96055264,4,FALSE
t_16423,20.55291607,40.2870843,0.18581396,900,CENOZOIC,13.05481292,4,FALSE
t_16424,20.55291607,40.30375096,0.1547476,720.8978,CENOZOIC,12.45098644,4,FALSE
t_16425,20.55291607,40.31208429,0.05648852,570.77277,CENOZOIC,12.1490732,4,FALSE
t_16426,20.5612494,40.29541763,0.19806436,861.5641,CENOZOIC,12.0828569,4,FALSE
t_16427,20.5612494,40.30375096,0.13041303,717.3888,CENOZOIC,11.78064026,4,FALSE
t_16428,20.56958273,40.24541765,0.14235328,723.7528,CRETACEOUS,13.22797561,4,FALSE
t_16429,20.56958273,40.26208431,0.13845159,701.51245,CENOZOIC,12.62289421,4,FALSE
t_16430,20.57791606,40.26208431,0.09598828,653.60297,CENOZOIC,11.95406499,4,FALSE
t_16431,20.57791606,40.27041764,0.15634796,671.2544,CENOZOIC,11.65124158,4,FALSE
t_16432,20.57791606,40.27875097,0.18124679,843.9218,CENOZOIC,11.34841816,4,FALSE
t_16433,20.58624939,40.27041764,0.15898927,725.1681,CENOZOIC,10.98210897,4,FALSE
t_16434,20.58624939,40.27875097,0.13610387,790.6338,CENOZOIC,10.67898216,4,FALSE
t_16435,20.59458272,40.24541765,0.23979393,796.65137,CRETACEOUS,11.22306539,4,FALSE
t_16436,20.59458272,40.26208431,0.16520374,699.3817,CENOZOIC,10.61686093,4,FALSE
t_16437,20.59458272,40.27041764,0.1101881,708.5111,CRETACEOUS,10.31375865,4,FALSE
t_16438,20.59458272,40.27875097,0.1387535,724.9241,CRETACEOUS,10.01065637,4,FALSE
t_16439,20.60291605,40.25375098,0.13844292,740.27075,CENOZOIC,10.25158617,4,FALSE
t_16440,20.60291605,40.26208431,0.22504236,787.6812,CENOZOIC,9.948566288,4,FALSE
t_16441,20.60291605,40.27041764,0.03004915,638.4761,CRETACEOUS,9.64554641,4,FALSE
t_16442,20.60291605,40.27875097,0.12909044,628.82086,CRETACEOUS,9.342526533,4,FALSE
t_16443,20.60291605,40.2870843,0.13746601,668.68555,CRETACEOUS,9.039506656,2,FALSE
t_16444,20.60291605,40.29541763,0.09378326,597.21704,CRETACEOUS,8.736486778,2,FALSE
t_16445,20.61124938,40.24541765,0.023196863,666.2194,CRETACEOUS,9.886146489,4,FALSE
t_16446,20.61124938,40.25375098,0.208,683.49133,CENOZOIC,9.583209114,2,FALSE
t_16447,20.61124938,40.26208431,0.10987721,738.4766,CENOZOIC,9.280271642,2,FALSE
t_16448,20.61124938,40.27041764,0.14147314,592.4163,JURASSIC-TRIASSIC,8.97733417,2,FALSE
t_16449,20.61124938,40.27875097,0.023956103,537.0882,CRETACEOUS,8.674396698,2,FALSE
t_16450,20.61124938,40.2870843,0.07473438,587.1173,CRETACEOUS,8.371459225,2,FALSE
t_16451,20.61958271,40.25375098,0.16202319,615.86346,CENOZOIC,8.914832063,2,FALSE
t_16452,20.61958271,40.26208431,0.084948175,610.8107,CRETACEOUS,8.611976996,2,FALSE
t_16453,20.61958271,40.27041764,0.084716,598.1697,JURASSIC-TRIASSIC,8.309121929,2,FALSE
t_16454,20.61958271,40.27875097,0.10683418,561.1422,CRETACEOUS,8.006266862,2,FALSE
t_16455,20.62791604,40.23708432,0.057995833,547.1928,CRETACEOUS,8.851998592,2,FALSE
t_16456,20.62791604,40.24541765,0.11527684,607.67145,CRETACEOUS,8.549227591,2,FALSE
t_16457,20.62791604,40.27875097,0.09439623,687.46405,CRETACEOUS,7.338137027,2,FALSE
t_16458,20.63624937,40.24541765,0.128695,582.61584,CRETACEOUS,7.880768142,2,FALSE
t_16459,20.63624937,40.2870843,0.1691935,747.0476,JURASSIC-TRIASSIC,6.367316934,2,FALSE
t_16460,20.6445827,40.24541765,0.11227183,598.39307,CRETACEOUS,7.212308693,2,FALSE
t_16461,20.6445827,40.25375098,0.10401443,617.10986,CRETACEOUS,6.90970091,2,FALSE
t_16462,20.6445827,40.27875097,0.21702138,800.02704,JURASSIC-TRIASSIC,6.001877356,2,FALSE
t_16463,20.6445827,40.2870843,0.10220374,732.19214,JURASSIC-TRIASSIC,5.699269504,2,FALSE
t_16464,20.65291603,40.27041764,0.082091264,571.5968,JURASSIC-TRIASSIC,5.636272967,2,FALSE
t_16465,20.66124936,40.24541765,0.14033854,640.61633,CRETACEOUS,5.875389794,2,FALSE
t_16466,20.66124936,40.27041764,0.07242708,464.78677,JURASSIC-TRIASSIC,4.968060726,2,FALSE
t_16467,20.66958269,40.23708432,0.108856894,682.16724,CENOZOIC,5.509290018,2,FALSE
t_16468,20.66958269,40.25375098,0.04572482,553.53564,CRETACEOUS,4.904569757,2,FALSE
t_16469,20.66958269,40.27041764,0.120718546,588.3683,JURASSIC-TRIASSIC,4.299848485,2,FALSE
t_16470,20.67791602,40.23708432,0.15430707,706.5878,CENOZOIC,4.84056397,2,FALSE
t_16471,20.67791602,40.24541765,0.057844274,604.63635,CENOZOIC,4.538286565,2,FALSE
t_16472,20.67791602,40.25375098,0.12053663,659.6416,CRETACEOUS,4.236008366,2,FALSE
t_16473,20.67791602,40.26208431,0.1665055,742.9341,CRETACEOUS,3.933730125,2,FALSE
t_16474,20.67791602,40.27041764,0.14900145,716.678,CRETACEOUS,3.631451884,2,FALSE
t_16475,20.67791602,40.27875097,0.057916064,583.9541,CRETACEOUS,3.329173643,2,FALSE
t_16476,20.68624935,40.22875099,0.18910787,868.8168,CENOZOIC,4.474000503,2,FALSE
t_16477,20.68624935,40.23708432,0.1402997,745.49524,CENOZOIC,4.171805365,2,FALSE
t_16478,20.68624935,40.27041764,0.1590337,813.16,CRETACEOUS,2.96302272,2,FALSE
t_16479,20.69458268,40.23708432,0.15151946,800.478,CRETACEOUS,3.503046761,2,FALSE
t_16480,20.69458268,40.24541765,0.13540432,799.5564,CRETACEOUS,3.200933891,2,FALSE
t_16481,20.69458268,40.25375098,0.22276606,884.31616,CENOZOIC,2.898820466,2,FALSE
t_16482,20.69458268,40.26208431,0.1960406,882.233,CENOZOIC,2.596707011,2,FALSE
t_16483,20.70291601,40.22875099,0.18561658,884.00037,CRETACEOUS,3.136318758,2,FALSE
t_16484,20.70291601,40.23708432,0.17949799,868.3624,CRETACEOUS,2.834288156,2,FALSE
t_16485,20.70291601,40.24541765,0.17431493,872.63354,CRETACEOUS,2.532257554,2,FALSE
t_16486,20.70291601,40.25375098,0.21707635,879.6211,CENOZOIC,2.230226516,2,FALSE
