# 20170403_M6.5_Moijabana median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,Atkinson2008prime,AtkinsonBoore2006Modified2011,Campbell2003MwNSHMP2008,FrankelEtAl1996MwNSHMP2008,PezeshkEtAl2011,SilvaEtAl2002MwNSHMP2008,SomervilleEtAl2001NSHMP2008,TavakoliPezeshk2005MwNSHMP2008,ToroEtAl1997MwNSHMP2008
t_4755,25.065969999999993,-20.59097,0.020775288,0.023754103,0.027017003,0.024149114,0.014880291,0.015750092,0.025003517,0.028596364,0.014735203
t_4756,24.976139999999987,-20.59097,0.02140531,0.024517568,0.026962839,0.024054475,0.014850415,0.015718335,0.024953078,0.028537314,0.0147045655
t_4757,25.021050000000002,-20.59097,0.016832778,0.019257477,0.026999122,0.024109585,0.0148704285,0.015739609,0.024986869,0.02857687,0.014725088
t_4758,24.976139999999987,-20.50686,0.019271648,0.023397971,0.025275012,0.02254045,0.013919938,0.01473103,0.023364428,0.026698612,0.013748721
t_4759,24.976139999999987,-20.33849,0.015007211,0.020538261,0.022343865,0.019867353,0.0123066185,0.013027611,0.020527104,0.0235124,0.012083819
t_476,23.134590000000003,-24.24403,0.012689151,0.018847004,0.020493448,0.018729182,0.011289843,0.012013981,0.018778807,0.021506077,0.011083192
t_4760,24.976139999999987,-20.16993,0.012305722,0.019055903,0.019893466,0.017594157,0.010960447,0.01161533,0.018078763,0.020856487,0.010687565
t_4761,24.976139999999987,-20.0012,0.009198859,0.016171774,0.017821709,0.015660927,0.009824094,0.010430314,0.01595648,0.018617325,0.009504477
t_4762,24.976139999999987,-19.83228,0.0074753384,0.01496362,0.01605235,0.01401392,0.008854899,0.009425241,0.014109325,0.016710296,0.008492776
t_4763,24.302400000000006,-20.92697,0.02675705,0.027056336,0.031367358,0.027642466,0.017283577,0.018314876,0.028948039,0.03334743,0.017188728
t_4764,24.257479999999987,-20.92697,0.020731427,0.0212006,0.030915463,0.027240358,0.01703361,0.01804722,0.028547922,0.0328532,0.01693454
t_4765,24.347319999999996,-20.92697,0.025886996,0.02589863,0.03180761,0.028036024,0.017527172,0.0185759,0.02933576,0.033829074,0.017436218
t_4766,24.347319999999996,-20.88501,0.025826944,0.026504414,0.030776873,0.027143087,0.016956965,0.017965188,0.028424775,0.03270166,0.016856553
t_4767,24.21257,-20.88501,0.023886207,0.025346247,0.02951449,0.02601648,0.016259136,0.017219199,0.027293488,0.031321984,0.016145509
t_4768,24.302400000000006,-20.88501,0.025715908,0.026670966,0.030366905,0.026775729,0.016730275,0.01772268,0.028059274,0.03225346,0.01662577
t_4769,24.257479999999987,-20.88501,0.020120695,0.02110191,0.02994557,0.026399788,0.016497364,0.017473688,0.027681747,0.031792972,0.016388452
t_477,23.089670000000012,-24.24403,0.0126458965,0.019214714,0.02007567,0.018307326,0.011060463,0.011771047,0.018353045,0.021053704,0.010842242
t_4770,24.347319999999996,-20.84304,0.02444738,0.025745073,0.029793162,0.02628972,0.016413132,0.017383685,0.027544713,0.031626437,0.016302576
t_4771,24.257479999999987,-20.84304,0.018200854,0.01958377,0.029017687,0.025593983,0.01598467,0.016926235,0.026843503,0.030779373,0.015865348
t_4772,24.302400000000006,-20.84304,0.02472069,0.026306903,0.029410955,0.025946127,0.016201926,0.017158115,0.027199933,0.031208884,0.016087137
t_4773,23.85324,-20.88501,0.020188263,0.023989663,0.025874777,0.022798618,0.014250457,0.015081348,0.023932701,0.027351674,0.014088622
t_4774,23.808330000000012,-20.88501,0.018678633,0.022563824,0.025413573,0.022389816,0.013996284,0.01481191,0.023496082,0.026849452,0.01382727
t_4775,23.808330000000012,-20.84304,0.018070754,0.022366611,0.024758486,0.021806723,0.013635402,0.0144298,0.02287169,0.026136473,0.01345578
t_4776,23.85324,-20.84304,0.019013466,0.023152974,0.025194334,0.022195287,0.013875489,0.014683951,0.023287669,0.026610792,0.013702978
t_4777,23.89815999999999,-20.84304,0.01984449,0.023785742,0.025630657,0.022583555,0.014115911,0.01493869,0.0237019,0.027085818,0.013950306
t_4778,23.89815999999999,-20.80106,0.01965022,0.024148295,0.024947988,0.021977643,0.01373978,0.014540263,0.023052823,0.026342677,0.013563276
t_4779,23.85324,-20.80106,0.017972976,0.022435976,0.024535952,0.021608768,0.013512845,0.014300156,0.022658449,0.025894372,0.013329512
t_478,23.179509999999993,-24.20307,0.012869751,0.018315693,0.02132028,0.019532928,0.011744011,0.012495963,0.019615779,0.022402048,0.011559935
t_4780,23.808330000000012,-20.80106,0.017031942,0.021607455,0.024123875,0.021239137,0.0132859545,0.01406031,0.022262063,0.0254462,0.013095602
t_4781,23.89815999999999,-20.75906,0.017248267,0.021740217,0.024288107,0.021389015,0.013376372,0.014155865,0.022420276,0.025624795,0.013188841
t_4782,23.85324,-20.75906,0.016986543,0.021745367,0.023898806,0.021038277,0.013162057,0.01392943,0.022044728,0.025201492,0.012967793
t_4783,24.077820000000003,-20.84304,0.01974455,0.022327691,0.02736141,0.024120038,0.015070298,0.01595213,0.025323473,0.028971905,0.014929969
t_4784,23.943070000000006,-20.84304,0.020380415,0.0240568,0.026066408,0.022970764,0.01435609,0.015193399,0.024113394,0.027560407,0.014197167
t_4785,24.032910000000015,-20.84304,0.022749066,0.026082128,0.026932904,0.023739807,0.014833903,0.015700785,0.024925187,0.02850468,0.014687631
t_4786,23.987989999999996,-20.80106,0.019512523,0.023273807,0.025768274,0.022710469,0.014191756,0.015019098,0.023832094,0.027235681,0.014028284
t_4787,23.943070000000006,-20.80106,0.01946342,0.023558494,0.025358992,0.022345027,0.01396621,0.014780046,0.023444248,0.026790032,0.01379633
t_4788,24.032910000000015,-20.80106,0.019560894,0.023003284,0.026174815,0.02307323,0.014415854,0.015256815,0.02421543,0.027678508,0.01425856
t_4789,24.077820000000003,-20.80106,0.020177163,0.023406414,0.026577536,0.023432529,0.014637908,0.015492555,0.024593294,0.028117329,0.01448655
t_479,23.134590000000003,-24.20307,0.00961868,0.0140013285,0.020876642,0.019085834,0.011500294,0.012237137,0.0191676,0.021921204,0.011304137
t_4790,24.032910000000015,-20.75906,0.018998627,0.022924617,0.025444591,0.022428188,0.014013377,0.014830021,0.023525525,0.026883224,0.013844853
t_4791,23.943070000000006,-20.75906,0.017959883,0.02229937,0.024675986,0.021737918,0.013589964,0.014381727,0.022792703,0.026046712,0.013408973
t_4792,24.077820000000003,-20.75906,0.020757794,0.024711056,0.025823355,0.022768117,0.014222113,0.015051289,0.023884142,0.027295668,0.01405949
t_4793,24.16765000000001,-20.88501,0.023705002,0.025464708,0.029074954,0.025626712,0.016016303,0.016959988,0.026895512,0.030841911,0.015897652
t_4794,24.122739999999993,-20.88501,0.022830086,0.02484146,0.028628575,0.02523168,0.015769763,0.016697023,0.026489154,0.030354528,0.015645785
t_4795,24.122739999999993,-20.84304,0.021909023,0.024449274,0.027785433,0.024496507,0.015304289,0.016201124,0.025715547,0.029434405,0.0151696345
t_4796,24.16765000000001,-20.84304,0.024671707,0.02718467,0.0282036,0.024868203,0.0155351125,0.016446939,0.026100222,0.029890673,0.015405855
t_4797,24.122739999999993,-20.80106,0.022181727,0.02539635,0.026975572,0.023787782,0.014857437,0.0157258,0.024964938,0.028551195,0.014711767
t_4798,24.16765000000001,-20.80106,0.022489876,0.025427159,0.027367642,0.024138039,0.015073737,0.015955789,0.02532925,0.028978702,0.014933493
t_4799,24.16765000000001,-20.75906,0.021842726,0.025348995,0.026565198,0.0234343,0.014631104,0.015485329,0.024581743,0.028103882,0.014479567
t_48,21.02355,-25.79063,0.00052738615,0.0059782844,0.0058977026,0.0047776406,0.0033094788,0.0037869955,0.0034509455,0.0059114913,0.0027376383
t_480,23.089670000000012,-24.20307,0.012625529,0.018804159,0.020442221,0.018648477,0.011261714,0.01198414,0.018726647,0.021450598,0.011053618
t_4800,24.122739999999993,-20.75906,0.020486401,0.024073087,0.026197284,0.023103783,0.014428241,0.01526996,0.02423656,0.027702987,0.0142712835
t_4801,24.122739999999993,-20.71706,0.019005278,0.022928588,0.025449483,0.022443408,0.014016072,0.014832878,0.023530167,0.02688855,0.013847626
t_4802,24.16765000000001,-20.71706,0.02204599,0.026270803,0.025795024,0.022755718,0.0142065,0.0150347315,0.023857376,0.027264815,0.01404344
t_4803,24.21257,-20.84304,0.02540355,0.02765272,0.028614845,0.025234398,0.01576218,0.01668894,0.026476622,0.03033954,0.015638037
t_4804,24.257479999999987,-20.80106,0.017048977,0.018827323,0.028129604,0.02482053,0.015494264,0.016403424,0.026032297,0.029809926,0.015364066
t_4805,24.347319999999996,-20.80106,0.023225337,0.025107354,0.028853785,0.025472956,0.01589414,0.016829658,0.026694449,0.030600404,0.01577288
t_4806,24.21257,-20.80106,0.022524917,0.025161905,0.027752776,0.02448263,0.015286265,0.016181936,0.025685424,0.02939878,0.015151181
t_4807,24.302400000000006,-20.80106,0.023589348,0.025766632,0.028497059,0.025150979,0.015697138,0.016619602,0.026369007,0.030210964,0.0155715505
t_4808,24.257479999999987,-20.75906,0.016557667,0.01877295,0.02727903,0.02407707,0.015024846,0.01590379,0.025247065,0.02888207,0.014883391
t_4809,24.302400000000006,-20.75906,0.022171943,0.02486769,0.027622717,0.024387684,0.015214488,0.016105542,0.02556533,0.029256904,0.015077679
t_481,23.134590000000003,-24.1621,0.01365714,0.019490432,0.021264812,0.019445708,0.0117135355,0.012463541,0.019559799,0.022341914,0.01152792
t_4810,24.21257,-20.75906,0.020957265,0.02403306,0.0269262,0.023759047,0.014830205,0.015696855,0.024918938,0.028497372,0.014683839
t_4811,24.347319999999996,-20.75906,0.022308525,0.024765346,0.027956016,0.024689944,0.015398442,0.016301367,0.025872706,0.029620515,0.015266012
t_4812,24.21257,-20.71706,0.020319391,0.023929078,0.026133716,0.023062201,0.0143931955,0.015232771,0.024176763,0.027633732,0.014235286
t_4813,23.987989999999996,-20.75906,0.018411154,0.022529706,0.025061801,0.022084543,0.013802475,0.014606635,0.023161411,0.02646654,0.013627824
t_4814,24.032910000000015,-20.71706,0.017914498,0.022187598,0.024741422,0.02180387,0.013626003,0.014419856,0.022855358,0.026117906,0.013446099
t_4815,23.943070000000006,-20.71706,0.01720796,0.021924332,0.024016816,0.021148877,0.013227018,0.013998044,0.022158757,0.025329793,0.013034811
t_4816,23.987989999999996,-20.71706,0.017499274,0.021976683,0.024380742,0.02147798,0.013427379,0.014209784,0.022509381,0.025725545,0.013241424
t_4817,24.077820000000003,-20.71706,0.01895264,0.023161251,0.025097916,0.02212585,0.013822371,0.014627701,0.023195837,0.026505847,0.013648305
t_4818,24.077820000000003,-20.67504,0.017589632,0.022073895,0.024399623,0.021504253,0.013437775,0.014220776,0.022527529,0.025746081,0.013252141
t_4819,23.943070000000006,-20.67504,0.016239926,0.021239148,0.023380287,0.020577056,0.012876695,0.013628237,0.021541784,0.024637938,0.012673206
t_482,23.089670000000012,-24.1621,0.012756033,0.0186296,0.020813162,0.018992493,0.011465427,0.012200106,0.019103235,0.02185242,0.011267498
t_4820,24.032910000000015,-20.67504,0.020464316,0.026024142,0.024063848,0.021198945,0.013252907,0.014025394,0.022204155,0.025380928,0.013061518
t_4821,23.987989999999996,-20.67504,0.016817145,0.02168253,0.023723777,0.02088963,0.01306572,0.013827709,0.021875305,0.025011227,0.012868375
t_4822,23.987989999999996,-20.63301,0.017575817,0.023271784,0.023090102,0.020319218,0.012717039,0.013459879,0.021258947,0.024322677,0.012508259
t_4823,24.257479999999987,-20.71706,0.015625695,0.018195437,0.026464399,0.02336198,0.014575519,0.015426301,0.024487326,0.027994033,0.014422513
t_4824,24.302400000000006,-20.71706,0.020460702,0.023571586,0.02678618,0.02365442,0.014752975,0.015614788,0.02478833,0.028344737,0.014604621
t_4825,24.347319999999996,-20.71706,0.02111687,0.024081545,0.027097931,0.023938661,0.014924936,0.015797552,0.025078822,0.0286846,0.014780978
t_4826,24.347319999999996,-20.67504,0.020365166,0.023865521,0.026276916,0.023216587,0.014472145,0.015316557,0.024311405,0.027789747,0.0143163735
t_4827,24.21257,-20.67504,0.018489398,0.022367943,0.025373247,0.02239014,0.013974064,0.014788368,0.02345779,0.02680555,0.013804411
t_4828,24.257479999999987,-20.67504,0.016033394,0.019181626,0.025683455,0.02267312,0.014145008,0.014969535,0.023751875,0.02714331,0.013980224
t_4829,24.302400000000006,-20.67504,0.020035243,0.023716275,0.025985023,0.022948865,0.014311227,0.015145805,0.024036707,0.027471757,0.014151072
t_483,23.179509999999993,-24.1621,0.014141032,0.019727243,0.021726515,0.019909307,0.011967248,0.012733334,0.020024205,0.022842567,0.011794095
t_4830,24.21257,-20.63301,0.01952648,0.024274759,0.024643373,0.021741549,0.013572003,0.014362727,0.022761455,0.026011232,0.013390468
t_4831,24.257479999999987,-20.63301,0.015328276,0.018846452,0.024934642,0.022009034,0.013732429,0.014532482,0.02304008,0.026328154,0.0135557065
t_4832,24.347319999999996,-20.63301,0.019648556,0.02366906,0.025491118,0.022521948,0.0140390145,0.014857189,0.023569666,0.02693388,0.013871225
t_4833,24.122739999999993,-20.67504,0.018375594,0.022768209,0.024730418,0.021805031,0.013619942,0.014413442,0.022844825,0.026105933,0.013439856
t_4834,24.16765000000001,-20.67504,0.018821666,0.023037693,0.025055211,0.022100504,0.013798844,0.0146027915,0.023155127,0.026459366,0.013624087
t_4835,24.122739999999993,-20.63301,0.017173069,0.021860493,0.024038933,0.021187613,0.013239193,0.014010905,0.022180108,0.02535384,0.013047371
t_4836,24.16765000000001,-20.63301,0.01791692,0.022533119,0.024344474,0.021467488,0.013407409,0.014188672,0.022474507,0.0256861,0.013220838
t_4837,24.16765000000001,-20.59097,0.01636616,0.021155206,0.023661422,0.020855507,0.013031402,0.013791483,0.021814862,0.024943454,0.012832951
t_4838,24.122739999999993,-20.59097,0.016052246,0.02099946,0.02337376,0.02059027,0.012873104,0.013624449,0.021535434,0.024630846,0.012669496
t_4839,24.077820000000003,-20.50686,0.014600204,0.020439088,0.021856317,0.019210992,0.01203859,0.01274573,0.020045467,0.022983367,0.011806313
t_484,23.134590000000003,-24.12111,0.015304733,0.021422053,0.021657765,0.019808477,0.011929463,0.012693091,0.01995514,0.022768,0.011754427
t_4840,24.077820000000003,-20.33849,0.012256758,0.01922886,0.01966229,0.017205695,0.010833566,0.011482681,0.017844265,0.020606328,0.010555658
t_4841,24.032910000000015,-20.63301,0.016464207,0.021504737,0.023410957,0.020612814,0.012893571,0.013646039,0.021571618,0.024671262,0.0126906345
t_4842,23.943070000000006,-20.63301,0.01585309,0.021289438,0.022765698,0.020022372,0.012538595,0.013271842,0.020941596,0.023970356,0.012323793
t_4843,24.077820000000003,-20.63301,0.017078897,0.0220167,0.023727447,0.020902455,0.013067739,0.01382984,0.02187886,0.025015216,0.012870459
t_4844,23.987989999999996,-20.59097,0.016028244,0.021801842,0.02247878,0.019766472,0.012380804,0.01310569,0.020659896,0.023658847,0.012160583
t_4845,23.943070000000006,-20.59097,0.014513677,0.020019902,0.022172209,0.019484576,0.012212241,0.012928317,0.020357843,0.023326106,0.011986133
t_4846,24.032910000000015,-20.59097,0.016378714,0.021979794,0.022781707,0.020045131,0.0125474,0.013281118,0.020957286,0.02398774,0.012332899
t_4847,24.077820000000003,-20.59097,0.017061708,0.022600662,0.02308023,0.020319896,0.012711609,0.013454154,0.021249307,0.024311956,0.012502647
t_4848,24.077820000000003,-20.16993,0.009847926,0.017384749,0.01776025,0.015458964,0.009790409,0.010395293,0.01589283,0.018551,0.009469352
t_4849,24.077820000000003,-20.0012,0.008696485,0.01733745,0.016103225,0.013940274,0.00888275,0.009454046,0.014162841,0.016765054,0.008521876
t_485,23.089670000000012,-24.12111,0.013765347,0.019720778,0.021188287,0.019339053,0.011671492,0.012418839,0.019482542,0.02225896,0.011483765
t_4850,24.077820000000003,-19.83228,0.0062761684,0.014176454,0.014652307,0.012617199,0.008088817,0.008634722,0.012628388,0.0152052445,0.00769189
t_4851,24.302400000000006,-20.63301,0.018484173,0.022489242,0.02521754,0.02226941,0.013888274,0.014697491,0.023309756,0.026636051,0.013716136
t_4852,24.21257,-20.59097,0.017369993,0.02219696,0.023942575,0.021115085,0.013186149,0.013954875,0.022087038,0.025249075,0.01299265
t_4853,24.347319999999996,-20.59097,0.01904076,0.023585029,0.024738606,0.021852987,0.013624451,0.014418214,0.022852661,0.026114842,0.013444501
t_4854,24.257479999999987,-20.59097,0.015215782,0.019232769,0.024216305,0.021368235,0.013336841,0.014114084,0.022351146,0.025546711,0.01314808
t_4855,24.302400000000006,-20.59097,0.018244449,0.022822496,0.024481941,0.021614429,0.013483102,0.014268703,0.022606606,0.025835618,0.013298861
t_4856,24.257479999999987,-20.50686,0.013833694,0.01849675,0.022864915,0.020152142,0.012593167,0.013329333,0.021038786,0.024078099,0.012380219
t_4857,24.257479999999987,-20.33849,0.010562231,0.015855435,0.020464605,0.01796494,0.011274005,0.011943499,0.018655548,0.02147484,0.011013331
t_4858,24.257479999999987,-20.16993,0.009634781,0.016302915,0.018405853,0.016073097,0.010144329,0.010763565,0.016559513,0.01924803,0.009838256
t_4859,24.257479999999987,-20.0012,0.008584456,0.016431252,0.016628258,0.0144389495,0.009170233,0.009751654,0.014713789,0.017330436,0.008822164
t_486,23.26934,-24.24403,0.014283877,0.019858638,0.02179705,0.020048812,0.012006015,0.01277467,0.020095075,0.022919076,0.011834829
t_4860,24.257479999999987,-19.83228,0.006971124,0.015141517,0.015083442,0.013025677,0.008324653,0.008877699,0.013086028,0.01566832,0.00793852
t_4861,22.999840000000006,-22.30491,0.020754209,0.022328015,0.028584782,0.025376871,0.015745578,0.016794499,0.026640095,0.030306723,0.015739199
t_4862,22.95492999999999,-22.30491,0.017847663,0.019744813,0.027671162,0.024564954,0.015241223,0.01624761,0.025788477,0.02930975,0.015214336
t_4863,22.91001,-22.30491,0.017410215,0.019812062,0.026800502,0.023788726,0.014760873,0.015728021,0.024968468,0.028360346,0.014713911
t_4864,22.95492999999999,-22.26335,0.022519132,0.025049591,0.02749835,0.024406083,0.015145859,0.016144333,0.02562634,0.029121254,0.015115008
t_4865,22.999840000000006,-22.26335,0.025081584,0.027133122,0.028399663,0.025207367,0.01564336,0.016683528,0.02646823,0.030104656,0.01563285
t_4866,22.91001,-22.26335,0.021607168,0.024721645,0.026638966,0.02363952,0.014671784,0.015631774,0.024815384,0.028184278,0.01462102
t_4867,22.91001,-22.22177,0.021023959,0.024199322,0.02646194,0.023477243,0.014574163,0.015526362,0.024647297,0.027991354,0.0145192165
t_4868,22.95492999999999,-22.22177,0.02250154,0.02518237,0.027309038,0.024233384,0.015041402,0.016031273,0.025448358,0.02891479,0.015006188
t_4869,22.999840000000006,-22.22177,0.02381038,0.025916299,0.028196953,0.025023213,0.015531444,0.016562097,0.026279617,0.029883422,0.015516385
t_487,23.22442000000001,-24.20307,0.014306045,0.019912606,0.021773003,0.019989535,0.011992798,0.012760564,0.0200709,0.022892993,0.01182093
t_4870,22.999840000000006,-22.18019,0.023576615,0.025834965,0.027977606,0.02482518,0.015410358,0.016430793,0.026075028,0.02964407,0.015390351
t_4871,22.91001,-22.18019,0.021318803,0.024700917,0.026270203,0.023302518,0.014468443,0.015412267,0.024464857,0.02778243,0.014408943
t_4872,22.95492999999999,-22.18019,0.022287462,0.025109353,0.027104085,0.024047548,0.014928331,0.015908957,0.025255235,0.028691309,0.0148883695
