# 2023_M6.9_Marrakesh median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,PezeshkEtAl2011NEHRPBC.NRCan15SiteTerm
t_2462,-9.37915,32.21118,0.030084742,0.035028342,0.03352942,0.041921817
t_2463,-9.19948,32.21118,0.031613417,0.03435028,0.035406176,0.039056685
t_2464,-8.92999,32.21118,0.04591945,0.0572229,0.057528622,0.050611597
t_2465,-8.75033,32.28716,0.045561016,0.058714315,0.05617946,0.05045193
t_2466,-9.01982,32.28716,0.04224774,0.05542759,0.051744767,0.044632122
t_2467,-8.84016,32.28716,0.045728892,0.062459633,0.057401948,0.0492953
t_2468,-9.28932,32.28716,0.028741036,0.030522542,0.02978284,0.037401322
t_2469,-9.10965,32.28716,0.03636009,0.04156502,0.041835368,0.04059477
t_247,-6.14521,30.67848,0.02422008,0.030714534,0.024872493,0.030448973
t_2470,-9.19948,32.28716,0.03528251,0.037734207,0.03835678,0.036740154
t_2471,-8.92999,32.28716,0.04549432,0.06548766,0.057631873,0.047464795
t_2472,-9.01982,32.36307,0.041176468,0.056772783,0.050326586,0.042089783
t_2473,-8.75033,32.36307,0.044172194,0.06180003,0.05494659,0.046553083
t_2474,-8.84016,32.36307,0.04104117,0.052123193,0.05020983,0.045411073
t_2475,-9.28932,32.36307,0.030088848,0.032851864,0.030755375,0.03785248
t_2476,-9.19948,32.36307,0.0341588,0.03799403,0.036946,0.037876107
t_2477,-9.10965,32.36307,0.036036436,0.042106923,0.04118953,0.03976121
t_2478,-8.92999,32.36307,0.044024453,0.07018393,0.056751776,0.043989867
t_2479,-8.92999,32.43891,0.039300222,0.054698586,0.04818736,0.040685672
t_248,-5.96555,30.67848,0.024718573,0.031351388,0.024297517,0.027071625
t_2480,-9.10965,32.43891,0.037189316,0.046950147,0.043312732,0.038541436
t_2481,-9.19948,32.43891,0.03969423,0.05604763,0.04649866,0.037566803
t_2482,-9.28932,32.43891,0.027832815,0.03229653,0.02928925,0.037001163
t_2483,-8.84016,32.43891,0.037659414,0.0469648,0.04537557,0.041689094
t_2484,-8.75033,32.43891,0.04117288,0.057907168,0.050885785,0.042891864
t_2485,-9.01982,32.43891,0.037325706,0.04757749,0.044362355,0.039680872
t_2486,-8.92999,32.51469,0.034248807,0.042916715,0.040535923,0.037158936
t_2487,-9.19948,32.51469,0.034953136,0.04431217,0.039834056,0.03617896
t_2488,-8.75033,32.51469,0.037209067,0.04999292,0.045037,0.03910626
t_2489,-9.10965,32.51469,0.033752654,0.041423492,0.03866599,0.03669186
t_249,-5.78589,30.75571,0.01631267,0.020156564,0.013848686,0.024405804
t_2490,-9.28932,32.51469,0.026064882,0.031279128,0.02757308,0.0356083
t_2491,-8.84016,32.51469,0.03349798,0.04022384,0.03951866,0.037682343
t_2492,-9.01982,32.51469,0.03690359,0.05287825,0.04455064,0.0370221
t_2493,-9.01982,32.59041,0.034149025,0.0483922,0.04052444,0.03429776
t_2494,-8.84016,32.59041,0.030512493,0.03763702,0.035852905,0.032947473
t_2495,-9.19948,32.59041,0.030465389,0.037675615,0.03370345,0.03441947
t_2496,-8.92999,32.59041,0.030548953,0.037111152,0.03543818,0.033352766
t_2497,-9.10965,32.59041,0.028603664,0.034758355,0.03160109,0.03460673
t_2498,-8.75033,32.59041,0.031428825,0.036764838,0.036457453,0.035162743
t_2499,-9.01982,32.66607,0.02799381,0.033630207,0.030995656,0.03208991
t_25,-5.87572,32.89265,0.019486235,0.02561744,0.013430199,0.016874706
t_250,-5.87572,30.75571,0.019275744,0.023988007,0.017510902,0.025797298
t_2500,-8.84016,32.66607,0.027295878,0.03662973,0.032714423,0.028000927
t_2501,-9.19948,32.66607,0.023449846,0.028649135,0.024353223,0.03263938
t_2502,-8.92999,32.66607,0.028015284,0.033580847,0.031814966,0.030471176
t_2503,-8.75033,32.66607,0.029392619,0.034752727,0.03354538,0.03218965
t_2504,-9.10965,32.66607,0.025138125,0.030477546,0.026808137,0.03267495
t_2505,-9.10965,32.74166,0.02223737,0.026983444,0.022743847,0.031060724
t_2506,-8.92999,32.74166,0.02726568,0.032384854,0.029992415,0.029927677
t_2507,-8.84016,32.74166,0.027327884,0.03249229,0.030375259,0.029695382
t_2508,-8.75033,32.74166,0.029982952,0.03804958,0.03383452,0.031350534
t_2509,-9.01982,32.74166,0.024676139,0.029614005,0.026129598,0.03070044
t_251,-5.69605,30.75571,0.02164897,0.02709147,0.019047966,0.023123372
t_2510,-8.84016,31.60111,0.07646353,0.05704944,0.09361302,0.06434647
t_2511,-9.01982,31.60111,0.08481788,0.06832837,0.10750918,0.06529007
t_2512,-9.46898,31.60111,0.052288257,0.052036148,0.06460525,0.05587308
t_2513,-8.75033,31.67759,0.08290514,0.066747025,0.10406455,0.064728715
t_2514,-8.84016,31.67759,0.07828014,0.062078413,0.09850538,0.06370634
t_2515,-9.10965,31.67759,0.059691153,0.049529288,0.07448175,0.06211546
t_2516,-9.19948,31.67759,0.061866894,0.054869182,0.07867599,0.060792312
t_2517,-9.37915,31.67759,0.053960573,0.0536208,0.0682929,0.057424966
t_2518,-8.92999,31.67759,0.08003609,0.06852742,0.10254609,0.06355441
t_2519,-9.01982,31.67759,0.056083813,0.04405883,0.06804648,0.06308776
t_252,-5.96555,30.75571,0.017875163,0.022308826,0.016391803,0.027313806
t_2520,-9.46898,31.67759,0.04873943,0.050921567,0.060724385,0.055260252
t_2521,-9.28932,31.67759,0.059615273,0.056285836,0.076157644,0.059230033
t_2522,-9.19948,31.75401,0.048736878,0.04514193,0.06050174,0.059260823
t_2523,-9.10965,31.75401,0.07079121,0.07239125,0.09339366,0.060408097
t_2524,-9.28932,31.75401,0.049990118,0.049155273,0.06297362,0.05794391
t_2525,-8.75033,31.75401,0.08166625,0.0763311,0.1058575,0.06372787
t_2526,-9.01982,31.75401,0.070513934,0.06281172,0.0911302,0.06134741
t_2527,-8.92999,31.75401,0.06908317,0.05813729,0.08791511,0.062067084
t_2528,-9.37915,31.75401,0.052779675,0.05569279,0.06742613,0.05645324
t_2529,-9.46898,31.75401,0.044388857,0.04855904,0.05523866,0.054738786
t_253,-6.05538,30.75571,0.020132836,0.025228154,0.019454807,0.028977951
t_2530,-8.84016,31.75401,0.06794671,0.05482587,0.085306466,0.06273403
t_2531,-9.46898,31.83036,0.045810565,0.053211264,0.057814218,0.054086283
t_2532,-8.84016,31.83036,0.06761352,0.059336815,0.086555324,0.061278988
t_2533,-9.37915,31.83036,0.036301866,0.039419472,0.043616008,0.05538992
t_2534,-8.92999,31.83036,0.06405163,0.057545833,0.082126126,0.060489327
t_2535,-9.01982,31.83036,0.062600166,0.05847545,0.080712244,0.05965187
t_2536,-9.19948,31.83036,0.058192007,0.05944928,0.07541056,0.057682175
t_2537,-8.75033,31.83036,0.07544322,0.07157076,0.098063916,0.0621288
t_2538,-9.10965,31.83036,0.05752293,0.05533901,0.07382776,0.05871272
t_2539,-9.28932,31.83036,0.045516104,0.047182452,0.05698473,0.05657828
t_254,-5.60622,30.75571,0.017179096,0.021066286,0.013872753,0.021939496
t_2540,-9.10965,31.90665,0.051015045,0.051702876,0.064880215,0.05685219
t_2541,-9.19948,31.90665,0.046879064,0.04920697,0.059088428,0.055907488
t_2542,-9.37915,31.90665,0.05122045,0.0621708,0.06623594,0.05413078
t_2543,-8.84016,31.90665,0.0657245,0.06330831,0.08541582,0.059520967
t_2544,-9.01982,31.90665,0.053594414,0.052458182,0.06830154,0.057810877
t_2545,-8.92999,31.90665,0.058710154,0.056254376,0.075361796,0.058713555
t_2546,-9.28932,31.90665,0.049809463,0.0555661,0.063668266,0.055012
t_2547,-9.46898,31.90665,0.041282695,0.04983736,0.051353127,0.05319957
t_2548,-8.75033,31.90665,0.065954134,0.061215375,0.08484329,0.06024071
t_2549,-9.19948,31.98288,0.049663864,0.056031775,0.063347906,0.05373279
t_255,-6.14521,30.75571,0.018944986,0.023978014,0.01845572,0.030819317
t_2550,-9.10965,31.98288,0.046088163,0.04912724,0.057891995,0.054644387
t_2551,-9.37915,31.98288,0.044921044,0.054850545,0.056563925,0.052585673
t_2552,-9.01982,31.98288,0.047485467,0.049048476,0.05975933,0.055719692
t_2553,-8.84016,31.98288,0.050070208,0.049063645,0.06289606,0.057593595
t_2554,-8.92999,31.98288,0.051364463,0.05194572,0.065187044,0.05674946
t_2555,-9.28932,31.98288,0.048800766,0.0577014,0.062280107,0.0530845
t_2556,-8.75033,31.98288,0.06082784,0.060524922,0.07829042,0.05822601
t_2557,-8.92999,32.05904,0.051550746,0.056325298,0.06578069,0.054636657
t_2558,-9.28932,32.05904,0.044172533,0.053645514,0.055003297,0.050583493
t_2559,-9.19948,32.05904,0.047733866,0.05782231,0.06044718,0.050843872
t_256,-5.78589,30.83287,0.016178304,0.02007199,0.013762262,0.024557631
t_2560,-8.84016,32.05904,0.051704653,0.054984182,0.06565217,0.055588327
t_2561,-9.10965,32.05904,0.046765044,0.052998003,0.05881058,0.051856782
t_2562,-9.37915,32.05904,0.034194246,0.04170034,0.040646147,0.050064847
t_2563,-9.01982,32.05904,0.043228604,0.046994194,0.053634606,0.053307183
t_2564,-8.75033,32.05904,0.052857302,0.05503679,0.06681266,0.05615697
t_2565,-9.28932,32.13514,0.03669884,0.043370113,0.04340143,0.046081442
t_2566,-9.19948,32.13514,0.042973377,0.05333291,0.052761458,0.046759296
t_2567,-8.84016,32.13514,0.046113957,0.051638,0.057506327,0.053616215
t_2568,-8.92999,32.13514,0.04292244,0.048515473,0.053085458,0.052501883
t_2569,-9.37915,32.13514,0.031899154,0.03811744,0.03685363,0.045760006
t_257,-5.87572,30.83287,0.016712893,0.020876618,0.014741081,0.02597179
t_2570,-9.01982,32.13514,0.044187043,0.051077656,0.0548573,0.050649956
t_2571,-9.10965,32.13514,0.048470117,0.07320917,0.06358002,0.048272707
t_2572,-8.75033,32.13514,0.054075703,0.06537829,0.0691464,0.054109357
t_2573,-9.28932,32.21118,0.029415036,0.032639597,0.03219539,0.040654197
t_2574,-8.75033,32.21118,0.044612624,0.05176173,0.05453467,0.052241474
t_2575,-8.84016,32.21118,0.039796308,0.046651635,0.04828598,0.051828958
t_2576,-9.91814,28.72793,0.013678012,0.016341757,0.009151975,0.018135492
t_2577,-9.64864,28.72793,0.012881812,0.01566182,0.008927377,0.019339178
t_2578,-10.0978,28.72793,0.013772686,0.016373381,0.00888383,0.01730102
t_2579,-9.55881,28.72793,0.013076799,0.015940841,0.009224871,0.019717814
t_258,-5.69605,30.83287,0.015708523,0.019347776,0.012874347,0.023259835
t_2580,-9.73847,28.72793,0.015377772,0.018567998,0.010945306,0.018947523
t_2581,-10.18763,28.72793,0.019711856,0.026726177,0.013759831,0.016880592
t_2582,-9.8283,28.72793,0.012471519,0.01507413,0.008308771,0.01854548
t_2583,-9.46898,28.72793,0.013263234,0.016207455,0.00951128,0.020080691
t_2584,-10.00797,28.72793,0.012042483,0.014458704,0.0076735597,0.017719971
t_2585,-9.91814,28.80668,0.012678459,0.015365154,0.008610703,0.018921286
t_2586,-9.64864,28.80668,0.013348151,0.0163273,0.009640835,0.020244265
t_2587,-10.0978,28.80668,0.012222249,0.014704787,0.007918472,0.01800988
t_2588,-9.55881,28.80668,0.013562375,0.016633227,0.009973015,0.020662505
t_2589,-9.73847,28.80668,0.018088361,0.022164261,0.013825035,0.019812707
t_259,-6.05538,30.83287,0.018558107,0.023347707,0.01764393,0.029230533
t_2590,-10.18763,28.80668,0.01662766,0.020033319,0.011356509,0.01755247
t_2591,-9.8283,28.80668,0.020814957,0.02688145,0.016280103,0.019370798
t_2592,-10.00797,28.80668,0.015600857,0.01880456,0.0109244585,0.01846687
t_2593,-9.46898,28.80668,0.014323891,0.017510746,0.010809694,0.021064306
t_2594,-9.55881,28.88536,0.014079247,0.017367361,0.010780387,0.021671945
t_2595,-10.0978,28.88536,0.012622581,0.015272859,0.0085061155,0.018755497
t_2596,-9.73847,28.88536,0.013612702,0.016697662,0.010040463,0.020732606
t_2597,-9.46898,28.88536,0.014305673,0.017689936,0.011139094,0.022117833
t_2598,-10.00797,28.88536,0.012869727,0.015630687,0.008886777,0.019254658
t_2599,-9.91814,28.88536,0.013127196,0.01599822,0.00927886,0.019752366
t_26,-5.96555,32.89265,0.016106604,0.019213015,0.010785518,0.017449114
t_260,-5.96555,30.83287,0.020221788,0.025336036,0.019144887,0.027520947
t_2600,-9.8283,28.88536,0.022722494,0.032017633,0.018881662,0.020246023
t_2601,-10.18763,28.88536,0.016406044,0.019817613,0.011523631,0.018257257
t_2602,-9.64864,28.88536,0.016376393,0.02004051,0.012811634,0.021209026
t_2603,-10.0978,28.96399,0.020023406,0.02479184,0.015558435,0.019540071
t_2604,-9.73847,28.96399,0.014122823,0.017417021,0.010831327,0.02171189
t_2605,-9.46898,28.96399,0.014894878,0.018517207,0.012067432,0.023247967
t_2606,-9.64864,28.96399,0.014391104,0.017798314,0.011256379,0.022238776
t_2607,-10.00797,28.96399,0.0133257685,0.01627003,0.009565256,0.020086104
t_2608,-9.8283,28.96399,0.021727415,0.027444404,0.018204544,0.021175181
t_2609,-10.18763,28.96399,0.020038597,0.025011074,0.01527792,0.018996658
t_261,-6.14521,30.83287,0.019349694,0.024442736,0.018968312,0.031135162
t_2610,-9.91814,28.96399,0.02013501,0.024991777,0.01624571,0.020632118
t_2611,-9.55881,28.96399,0.017613498,0.021752208,0.014651521,0.022752114
t_2612,-9.91814,29.04256,0.01601707,0.01959416,0.012593548,0.021564074
t_2613,-10.0978,29.04256,0.017408155,0.021306401,0.0134360865,0.020365685
t_2614,-9.73847,29.04256,0.022590669,0.028539436,0.01994566,0.022755543
t_2615,-9.46898,29.04256,0.016511155,0.020447727,0.014101623,0.02446155
t_2616,-9.64864,29.04256,0.015651003,0.019327844,0.012850178,0.023339104
t_2617,-10.00797,29.04256,0.019835228,0.02458833,0.016105203,0.020963984
t_2618,-9.8283,29.04256,0.014351047,0.017735954,0.011188229,0.022162566
t_2619,-10.18763,29.04256,0.01822368,0.022335885,0.013929357,0.019772159
t_262,-5.60622,30.83287,0.015085907,0.018474687,0.011863982,0.02206497
t_2620,-9.55881,29.04256,0.0152499,0.019004561,0.012620987,0.023909187
t_2621,-10.00797,29.12106,0.014393048,0.017726561,0.011137738,0.02189156
t_2622,-9.55881,29.12106,0.01594627,0.019949362,0.013701335,0.025149895
t_2623,-9.91814,29.12106,0.019546552,0.024269026,0.016547209,0.02255255
t_2624,-10.0978,29.12106,0.014104143,0.017302243,0.010652589,0.021234637
t_2625,-9.73847,29.12106,0.017456228,0.021586772,0.0148819005,0.02386958
t_2626,-9.46898,29.12106,0.016237404,0.020369187,0.014192219,0.025765734
t_2627,-9.64864,29.12106,0.015606444,0.019475266,0.013156611,0.024516454
t_2628,-10.18763,29.12106,0.013756221,0.016815092,0.0101173725,0.02058528
t_2629,-9.8283,29.12106,0.02258099,0.028500095,0.020137161,0.023213467
t_263,-5.78589,30.90998,0.01653208,0.020484507,0.014173437,0.02467442
t_2630,-9.8283,29.19951,0.01570685,0.019529141,0.013185193,0.02433554
t_2631,-10.18763,29.19951,0.0143378945,0.017584872,0.010937467,0.021437906
t_2632,-9.73847,29.19951,0.015884457,0.0198381,0.01358259,0.025062436
t_2633,-9.91814,29.19951,0.015279868,0.018954707,0.012531639,0.023603704
t_2634,-10.00797,29.19951,0.01493991,0.018472383,0.011971799,0.0228733
t_2635,-9.64864,29.19951,0.01639173,0.020501552,0.014332092,0.025779124
t_2636,-9.55881,29.19951,0.01663095,0.020879325,0.014795802,0.026481913
t_2637,-9.46898,29.19951,0.016910722,0.02130027,0.015299909,0.0271679
t_2638,-10.0978,29.19951,0.014565909,0.017952519,0.011382778,0.022149922
t_2639,-9.8283,29.27789,0.016396245,0.0204244,0.014224339,0.02553977
t_264,-5.87572,30.90998,0.018585058,0.023157211,0.016846487,0.026105862
t_2640,-10.18763,29.27789,0.017015245,0.020920668,0.013859779,0.02233145
t_2641,-10.00797,29.27789,0.01568085,0.019421473,0.013021199,0.02391448
t_2642,-9.64864,29.27789,0.018672936,0.023226507,0.017207786,0.02713716
t_2643,-9.91814,29.27789,0.016209338,0.02010519,0.013800218,0.024725812
t_2644,-9.46898,29.27789,0.01786999,0.022530135,0.016753603,0.028672654
t_2645,-10.0978,29.27789,0.015271451,0.018861083,0.012371448,0.023114482
t_2646,-9.46898,29.90281,0.026317023,0.031330988,0.029870817,0.041591536
t_2647,-9.55881,29.90281,0.035940234,0.04368439,0.04291901,0.039335027
t_2648,-9.55881,29.98066,0.031992037,0.038442746,0.03732996,0.043119546
t_2649,-9.46898,29.98066,0.03628634,0.044385497,0.043875482,0.04529068
t_265,-5.69605,30.90998,0.016590694,0.020436564,0.013812618,0.023364173
t_2650,-9.55881,30.05844,0.042664275,0.05575497,0.0519694,0.04585946
t_2651,-9.46898,30.05844,0.040784635,0.049689107,0.049571473,0.047779046
t_2652,-9.55881,30.13616,0.044393364,0.0530793,0.05142538,0.04818417
t_2653,-9.46898,30.13616,0.04180801,0.046922334,0.049186822,0.04688065
t_2654,-9.46898,30.21382,0.048982423,0.055300303,0.05419517,0.04834
t_2655,-9.55881,30.21382,0.04984329,0.052174773,0.051019106,0.053597324
t_2656,-9.46898,30.29141,0.045327187,0.044635594,0.044620268,0.04797184
t_2657,-9.55881,30.29141,0.050348613,0.05294656,0.05097399,0.047598504
t_2658,-9.46898,30.36895,0.044381212,0.04561581,0.04519531,0.04040741
t_2659,-9.55881,30.36895,0.04178383,0.048494704,0.043915432,0.03710542
t_266,-6.05538,30.90998,0.019859828,0.024885586,0.019207953,0.029424408
t_2660,-9.64864,30.36895,0.030756773,0.03259572,0.032492563,0.03897561
t_2661,-9.73847,29.27789,0.017499309,0.021724334,0.015651528,0.026345951
t_2662,-9.55881,29.27789,0.017523015,0.022017429,0.016138678,0.027912093
t_2663,-9.8283,29.35622,0.024799194,0.031376347,0.024121268,0.026845533
t_2664,-10.00797,29.35622,0.016743295,0.02070337,0.014432296,0.025022445
t_2665,-9.64864,29.35622,0.018121533,0.022644974,0.01689279,0.028605558
t_2666,-10.0978,29.35622,0.015855253,0.019638836,0.013260535,0.024131842
t_2667,-9.55881,29.35622,0.023326319,0.0293552,0.023377217,0.029445391
t_2668,-9.46898,29.35622,0.019843437,0.02482277,0.019442732,0.030278299
t_2669,-9.73847,29.35622,0.017702118,0.02206131,0.016171731,0.027741179
t_267,-5.96555,30.90998,0.01810256,0.022643643,0.016740905,0.027679453
t_2670,-9.91814,29.35622,0.016417786,0.02046835,0.01431239,0.025932109
t_2671,-10.00797,29.43449,0.016766552,0.020864652,0.014741546,0.026204424
t_2672,-9.64864,29.43449,0.018958665,0.02356668,0.018085184,0.030206457
t_2673,-9.8283,29.43449,0.025469799,0.03199981,0.025262946,0.028286772
t_2674,-9.55881,29.43449,0.01952312,0.02436149,0.01906697,0.031075004
t_2675,-9.91814,29.43449,0.020440802,0.025341826,0.019071078,0.027241018
t_2676,-9.46898,29.43449,0.019889701,0.024979157,0.019826109,0.031962276
t_2677,-9.73847,29.43449,0.018685576,0.023139244,0.017499471,0.029288076
t_2678,-9.64864,29.51269,0.020403253,0.024935825,0.019863272,0.031973235
t_2679,-9.8283,29.51269,0.022726826,0.027841533,0.022128863,0.029921
t_268,-6.14521,30.90998,0.019557346,0.024671944,0.019222444,0.03138311
t_2680,-9.55881,29.51269,0.020802038,0.025626017,0.020792251,0.032752387
t_2681,-9.91814,29.51269,0.018722199,0.023075225,0.01733121,0.028670758
t_2682,-9.46898,29.51269,0.025991298,0.03250983,0.02787671,0.033648517
t_2683,-9.73847,29.51269,0.019560724,0.023919722,0.018550122,0.031072352
t_2684,-9.55881,29.59084,0.021837896,0.026374644,0.02213478,0.034283247
t_2685,-9.73847,29.59084,0.028769456,0.03421043,0.029286813,0.033292495
t_2686,-9.64864,29.59084,0.02794464,0.033269648,0.028901555,0.03393067
t_2687,-9.46898,29.59084,0.027174637,0.03355376,0.029737435,0.035139535
t_2688,-9.8283,29.59084,0.028534757,0.034755904,0.029123623,0.031805623
t_2689,-9.73847,29.66892,0.034056075,0.03840102,0.034447856,0.03631424
t_269,-5.60622,30.90998,0.014861703,0.018268267,0.011681542,0.022159927
t_2690,-9.64864,29.66892,0.03226259,0.037071787,0.033815455,0.035731595
t_2691,-9.46898,29.66892,0.026795944,0.032350436,0.02955251,0.03605341
t_2692,-9.55881,29.66892,0.032965682,0.03957218,0.03670408,0.035060667
t_2693,-9.8283,29.66892,0.0299559,0.035734966,0.030802429,0.0337241
t_2694,-9.73847,29.74695,0.034518775,0.039978813,0.03665246,0.036540445
t_2695,-9.64864,29.74695,0.033173848,0.038090732,0.035954673,0.03573169
t_2696,-9.46898,29.74695,0.024054386,0.02814759,0.026243605,0.036161575
t_2697,-9.55881,29.74695,0.02862177,0.032668132,0.031470157,0.03405195
t_2698,-9.46898,29.82491,0.031554233,0.03743742,0.03694434,0.037561286
t_2699,-9.64864,29.82491,0.03064028,0.03574388,0.03408292,0.036222164
t_27,-5.69605,32.89265,0.014498514,0.017011194,0.008685931,0.015784936
t_270,-5.60622,30.98702,0.014588204,0.017996984,0.011437781,0.022220366
t_2700,-9.55881,29.82491,0.031058444,0.035564095,0.03550314,0.034295686
t_2701,-9.55881,31.60111,0.049743213,0.052303933,0.060188677,0.05245211
t_2702,-9.55881,31.67759,0.042516675,0.04640047,0.05158574,0.052535754
t_2703,-9.55881,31.75401,0.046242803,0.05411332,0.05796572,0.05275807
t_2704,-9.55881,31.064,0.039979473,0.036657326,0.049970448,0.048110552
t_2705,-9.73847,31.064,0.03404288,0.036385823,0.0414452,0.044402517
t_2706,-9.64864,31.064,0.036999393,0.037837524,0.04732094,0.039995633
t_2707,-9.55881,31.14092,0.04592507,0.04191142,0.056553006,0.05241526
t_2708,-9.64864,31.14092,0.03956612,0.038699515,0.04704627,0.049732044
t_2709,-9.73847,31.14092,0.04802958,0.051381066,0.057323743,0.051678937
t_271,-5.78589,30.98702,0.016563796,0.020539526,0.014231181,0.024748618
t_2710,-9.55881,31.21777,0.050459713,0.046007566,0.060802165,0.056348998
t_2711,-9.64864,31.21777,0.051371276,0.05019052,0.05987992,0.056359116
t_2712,-9.73847,31.21777,0.07034659,0.08435358,0.08108032,0.060480125
t_2713,-9.55881,31.29457,0.05446748,0.050198745,0.06495707,0.05761909
t_2714,-9.64864,31.29457,0.05104969,0.049501337,0.057507664,0.0576569
t_2715,-9.73847,31.29457,0.061842486,0.06341738,0.065915816,0.0617875
t_2716,-9.55881,31.3713,0.05037996,0.046722997,0.058599,0.056517504
t_2717,-9.64864,31.3713,0.052358225,0.05152806,0.05910765,0.053883567
t_2718,-9.55881,31.44796,0.059349567,0.058506295,0.07063787,0.054772396
t_2719,-9.64864,31.44796,0.053206816,0.053708192,0.05914402,0.0501439
