# 2023_M6.9_Marrakesh median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,"NRCan15SiteTerm
gmpe_name = 'PezeshkEtAl2011NEHRPBC'"
t_2570,-9.01982,32.13514,0.023095073,0.042047583,0.040512584,0.044708103
t_2571,-9.10965,32.13514,0.026096584,0.06351566,0.049754564,0.06713602
t_2572,-8.75033,32.13514,0.027305868,0.051083148,0.04998287,0.055036034
t_2573,-9.28932,32.21118,0.01600076,0.030306151,0.025896534,0.031311702
t_2574,-8.75033,32.21118,0.022617621,0.041176625,0.039475944,0.04374767
t_2575,-8.84016,32.21118,0.020237736,0.036987793,0.034497578,0.039155416
t_2576,-9.91814,28.72793,0.006694278,0.011969089,0.006063903,0.011080449
t_2577,-9.64864,28.72793,0.0063045872,0.011471193,0.0059140148,0.010678791
t_2578,-10.0978,28.72793,0.0067407433,0.011992263,0.005887004,0.011058572
t_2579,-9.55881,28.72793,0.0064000674,0.011675615,0.0061111366,0.010887922
t_258,-5.69605,30.83287,0.0076624868,0.01415412,0.008498962,0.013406047
t_2580,-9.73847,28.72793,0.007526126,0.013599705,0.0072550075,0.012637494
t_2581,-10.18763,28.72793,0.009647648,0.019574938,0.009163027,0.018015085
t_2582,-9.8283,28.72793,0.0061037657,0.011040667,0.0055041686,0.010240459
t_2583,-9.46898,28.72793,0.0064913817,0.011870949,0.0063009234,0.011088354
t_2584,-10.00797,28.72793,0.0058938703,0.010589896,0.005083377,0.0097846305
t_2585,-9.91814,28.80668,0.0062046605,0.01125365,0.005704015,0.010456143
t_2586,-9.64864,28.80668,0.006532362,0.011958558,0.0063864826,0.011178438
t_2587,-10.0978,28.80668,0.005981632,0.010770019,0.005245534,0.009964553
t_2588,-9.55881,28.80668,0.0066373064,0.012182754,0.0066066207,0.011409495
t_2589,-9.73847,28.80668,0.008852074,0.01623356,0.009176063,0.015144877
t_259,-6.05538,30.83287,0.009011007,0.01705055,0.011629093,0.016542472
t_2590,-10.18763,28.80668,0.008137841,0.014672779,0.0075359303,0.0135463895
t_2591,-9.8283,28.80668,0.010186436,0.019688403,0.0108395135,0.018330993
t_2592,-10.00797,28.80668,0.0076349773,0.013772722,0.007242476,0.012769825
t_2593,-9.46898,28.80668,0.007010138,0.012825606,0.0071613947,0.012033173
t_2594,-9.55881,28.88536,0.0068894564,0.012720495,0.0071411724,0.0119667575
t_2595,-10.0978,28.88536,0.006177025,0.01118584,0.0056345845,0.010385168
t_2596,-9.73847,28.88536,0.006660832,0.012229493,0.006650747,0.011456818
t_2597,-9.46898,28.88536,0.007000566,0.0129570225,0.0073790085,0.012213224
t_2598,-10.00797,28.88536,0.006297697,0.011447844,0.0058866283,0.010652872
t_2599,-9.91814,28.88536,0.0064234505,0.011717007,0.006146264,0.010928176
t_26,-5.96555,32.89265,0.007874829,0.014073797,0.007142594,0.012986932
t_260,-5.96555,30.83287,0.009837965,0.018516526,0.01263289,0.017846985
t_2600,-9.8283,28.88536,0.011118398,0.02344966,0.012598086,0.021919992
t_2601,-10.18763,28.88536,0.008028858,0.014514541,0.007643517,0.013444508
t_2602,-9.64864,28.88536,0.008013261,0.014678094,0.008490997,0.01378003
t_2603,-10.0978,28.96399,0.009797199,0.018156808,0.010346592,0.016917981
t_2604,-9.73847,28.96399,0.006908565,0.012755898,0.0071737403,0.012002067
t_2605,-9.46898,28.96399,0.0072876527,0.013563345,0.007993596,0.012847594
t_2606,-9.64864,28.96399,0.007040032,0.013035651,0.007455514,0.012293745
t_2607,-10.00797,28.96399,0.00651956,0.011915519,0.0063354378,0.01113013
t_2608,-9.8283,28.96399,0.010628672,0.02009926,0.012118434,0.018866498
t_2609,-10.18763,28.96399,0.00980546,0.018317698,0.010163948,0.01702543
t_261,-6.14521,30.83287,0.009361904,0.0178257,0.012488487,0.017416073
t_2610,-9.91814,28.96399,0.009850189,0.018302884,0.0107974205,0.017138626
t_2611,-9.55881,28.96399,0.008617008,0.015932234,0.00971171,0.015059151
t_2612,-9.91814,29.04256,0.007832164,0.014348436,0.00834193,0.013491482
t_2613,-10.0978,29.04256,0.008515253,0.015603021,0.00890948,0.014592917
t_2614,-9.73847,29.04256,0.011045109,0.020900222,0.013275049,0.019754807
t_2615,-9.46898,29.04256,0.008075971,0.014978336,0.009341472,0.014261319
t_2616,-9.64864,29.04256,0.0076526687,0.014155451,0.008510092,0.013413478
t_2617,-10.00797,29.04256,0.009700751,0.018005848,0.010697028,0.016885407
t_2618,-9.8283,29.04256,0.00701674,0.012987888,0.007408224,0.012244393
t_2619,-10.18763,29.04256,0.008915639,0.016357543,0.009244887,0.015257565
t_262,-5.60622,30.83287,0.0073641827,0.0135189155,0.007837294,0.012738608
t_2620,-9.55881,29.04256,0.0074576433,0.013919993,0.008358548,0.013222616
t_2621,-10.00797,29.12106,0.0070345504,0.012978781,0.0073731495,0.012221051
t_2622,-9.55881,29.12106,0.007792346,0.014612682,0.0090716155,0.013953052
t_2623,-9.91814,29.12106,0.0095501,0.017768193,0.010973959,0.016779156
t_2624,-10.0978,29.12106,0.006895798,0.0126690315,0.00705325,0.011894894
t_2625,-9.73847,29.12106,0.008526292,0.015806241,0.009853808,0.015011237
t_2626,-9.46898,29.12106,0.007937758,0.014922868,0.009398972,0.014285814
t_2627,-9.64864,29.12106,0.0076238946,0.014262558,0.008708958,0.013582473
t_2628,-10.18763,29.12106,0.006727825,0.012313284,0.0066999495,0.011527476
t_2629,-9.8283,29.12106,0.011030079,0.020866277,0.013391256,0.019761143
t_263,-5.78589,30.90998,0.008068864,0.014988487,0.009367518,0.014281935
t_2630,-9.8283,29.19951,0.007658367,0.014292531,0.008718562,0.013599617
t_2631,-10.18763,29.19951,0.0070086448,0.012875022,0.0072411355,0.012099114
t_2632,-9.73847,29.19951,0.0077438434,0.014521382,0.008981488,0.013859667
t_2633,-9.91814,29.19951,0.007454053,0.013871998,0.008288036,0.013158649
t_2634,-10.00797,29.19951,0.0072933617,0.013520535,0.0079204645,0.012785306
t_2635,-9.64864,29.19951,0.007993638,0.015012386,0.009480102,0.014371276
t_2636,-9.55881,29.19951,0.008115793,0.015295605,0.009791483,0.01468511
t_2637,-9.46898,29.19951,0.008259175,0.01560981,0.010130319,0.015028906
t_2638,-10.0978,29.19951,0.00711583,0.01314215,0.007533484,0.012388705
t_2639,-9.8283,29.27789,0.007967168,0.014935685,0.009389213,0.014281535
t_264,-5.87572,30.90998,0.009062089,0.01693799,0.011133166,0.01623449
t_2640,-10.18763,29.27789,0.008310729,0.01531379,0.009176668,0.014447182
t_2641,-10.00797,29.27789,0.007639813,0.014207118,0.008605737,0.01349367
t_2642,-9.64864,29.27789,0.009076326,0.017003875,0.011369242,0.016366642
t_2643,-9.91814,29.27789,0.007885555,0.014703016,0.0091140065,0.0140118925
t_2644,-9.46898,29.27789,0.0087142,0.01652259,0.011090056,0.016003285
t_2645,-10.0978,29.27789,0.0074507557,0.013801995,0.008182266,0.013064728
t_2646,-9.46898,29.90281,0.013650164,0.026316801,0.021878604,0.02704054
t_2647,-9.55881,29.90281,0.018519579,0.036940306,0.031703312,0.037704155
t_2648,-9.55881,29.98066,0.016270854,0.03169695,0.027180646,0.03261396
t_2649,-9.46898,29.98066,0.01871211,0.036884587,0.03241571,0.03823218
t_265,-5.69605,30.90998,0.008102844,0.014957035,0.009133878,0.014173533
t_2650,-9.55881,30.05844,0.021692717,0.04683468,0.03932503,0.048587423
t_2651,-9.46898,30.05844,0.021392396,0.042919125,0.038428165,0.04488871
t_2652,-9.55881,30.13616,0.022288676,0.04631942,0.04060001,0.048454314
t_2653,-9.46898,30.13616,0.023061661,0.045086253,0.04228317,0.04768194
t_2654,-9.46898,30.21382,0.025419446,0.051585916,0.048057307,0.055120688
t_2655,-9.55881,30.21382,0.021048315,0.04038686,0.03764957,0.042683598
t_2656,-9.46898,30.29141,0.023048518,0.040079985,0.04196557,0.04328132
t_2657,-9.55881,30.29141,0.024522644,0.04745783,0.045689233,0.05062381
t_2658,-9.46898,30.36895,0.02736002,0.047717627,0.0518602,0.05205722
t_2659,-9.55881,30.36895,0.0270375,0.056810983,0.052392736,0.06114425
t_266,-6.05538,30.90998,0.009639355,0.018170757,0.012671033,0.017641854
t_2660,-9.64864,30.36895,0.018264547,0.033543188,0.031686544,0.035652757
t_2661,-9.73847,29.27789,0.008500076,0.01589194,0.010332576,0.015246499
t_2662,-9.55881,29.27789,0.008530076,0.016133951,0.010671343,0.015578846
t_2663,-9.8283,29.35622,0.01197325,0.022907086,0.015946,0.022015747
t_2664,-10.00797,29.35622,0.008130698,0.01513024,0.009522093,0.014435756
t_2665,-9.64864,29.35622,0.008754236,0.016570846,0.011128475,0.01604081
t_2666,-10.0978,29.35622,0.007720128,0.014362668,0.0087609375,0.013653602
t_2667,-9.55881,29.35622,0.011306343,0.021526616,0.015466887,0.020910798
t_2668,-9.46898,29.35622,0.009653691,0.018232806,0.012870369,0.017771123
t_2669,-9.73847,29.35622,0.008538634,0.016116634,0.010638264,0.015545633
t_267,-5.96555,30.90998,0.008812447,0.0165522,0.011053446,0.015964022
t_2670,-9.91814,29.35622,0.007947846,0.014947815,0.009426954,0.014313899
t_2671,-10.00797,29.43449,0.008101284,0.015225362,0.009699011,0.014594558
t_2672,-9.64864,29.43449,0.009054114,0.017230934,0.011854345,0.016778955
t_2673,-9.8283,29.43449,0.012152627,0.023286242,0.016589254,0.022498678
t_2674,-9.55881,29.43449,0.009396022,0.017898902,0.012566852,0.017496035
t_2675,-9.91814,29.43449,0.009813831,0.018461546,0.0125157125,0.017766738
t_2676,-9.46898,29.43449,0.009646494,0.018415015,0.013129793,0.018067427
t_2677,-9.73847,29.43449,0.008892393,0.016854824,0.011433611,0.016348992
t_2678,-9.64864,29.51269,0.009542037,0.018205192,0.012902148,0.017837336
t_2679,-9.8283,29.51269,0.010619623,0.020134347,0.014318333,0.019559901
t_268,-6.14521,30.90998,0.009441403,0.017978042,0.012651021,0.017578702
t_2680,-9.55881,29.51269,0.009909672,0.018926844,0.013683215,0.018622115
t_2681,-9.91814,29.51269,0.008875659,0.016745996,0.011287242,0.016198551
t_2682,-9.46898,29.51269,0.012575532,0.024171405,0.018559376,0.023879455
t_2683,-9.73847,29.51269,0.009069719,0.017311286,0.011956482,0.016889583
t_2684,-9.55881,29.59084,0.010307449,0.019773612,0.014618871,0.01958821
t_2685,-9.73847,29.59084,0.012684274,0.024400188,0.018432476,0.023949362
t_2686,-9.64864,29.59084,0.012613271,0.024249682,0.018539332,0.023912389
t_2687,-9.46898,29.59084,0.0131886,0.02543625,0.020014467,0.025311187
t_2688,-9.8283,29.59084,0.012905503,0.024879841,0.01857541,0.024306526
t_2689,-9.73847,29.66892,0.013711606,0.026567126,0.020637227,0.026238572
t_269,-5.60622,30.90998,0.007262181,0.013372601,0.0077261385,0.012606459
t_2690,-9.64864,29.66892,0.0140499845,0.027265416,0.021522917,0.027065208
t_2691,-9.46898,29.66892,0.013249811,0.025549594,0.020431455,0.025616469
t_2692,-9.55881,29.66892,0.015729923,0.030953472,0.025046155,0.030881237
t_2693,-9.8283,29.66892,0.013157554,0.025400639,0.019349867,0.024959456
t_2694,-9.73847,29.74695,0.01486609,0.029044153,0.023156606,0.028868722
t_2695,-9.64864,29.74695,0.0152439475,0.029813068,0.024148012,0.029797826
t_2696,-9.46898,29.74695,0.012394932,0.023798753,0.019057993,0.024049418
t_2697,-9.55881,29.74695,0.014553006,0.028260438,0.023023998,0.028402554
t_2698,-9.46898,29.82491,0.016650537,0.03264399,0.02768929,0.033258636
t_2699,-9.64864,29.82491,0.015038495,0.029285157,0.02403239,0.02947764
t_27,-5.69605,32.89265,0.007092616,0.012457352,0.005754335,0.011404961
t_270,-5.60622,30.98702,0.007132571,0.013176609,0.007569909,0.01242524
t_2700,-9.55881,29.82491,0.016619481,0.03268357,0.027431328,0.03309876
t_2701,-9.55881,31.60111,0.025527025,0.04208167,0.045239884,0.045682307
t_2702,-9.55881,31.67759,0.02177291,0.036674764,0.037477326,0.03948932
t_2703,-9.55881,31.75401,0.023420723,0.04182987,0.041173633,0.044653017
t_2704,-9.55881,31.064,0.025519779,0.0353854,0.044903334,0.039850235
t_2705,-9.73847,31.064,0.02191095,0.035904534,0.038304415,0.038999222
t_2706,-9.64864,31.064,0.028423535,0.04438764,0.05206639,0.04904413
t_2707,-9.55881,31.14092,0.025981583,0.036166873,0.045599815,0.040651057
t_2708,-9.64864,31.14092,0.022602338,0.03413677,0.039143372,0.037667148
t_2709,-9.73847,31.14092,0.024748709,0.041289214,0.04420013,0.04478877
t_271,-5.78589,30.98702,0.008089759,0.015032239,0.009414009,0.014328442
t_2710,-9.55881,31.21777,0.025590109,0.035951033,0.044615276,0.040276907
t_2711,-9.64864,31.21777,0.024332572,0.037331395,0.04267241,0.04107855
t_2712,-9.73847,31.21777,0.02816561,0.05426424,0.052669697,0.058716115
t_2713,-9.55881,31.29457,0.026349507,0.037836622,0.046194885,0.042197227
t_2714,-9.64864,31.29457,0.022941263,0.035542373,0.039681356,0.038964655
t_2715,-9.73847,31.29457,0.023304366,0.03934995,0.040878363,0.0424561
t_2716,-9.55881,31.3713,0.024484444,0.03580022,0.042342167,0.03970676
t_2717,-9.64864,31.3713,0.025175922,0.0403476,0.044445954,0.04402215
t_2718,-9.55881,31.44796,0.029352676,0.04607267,0.05323097,0.050761666
t_2719,-9.64864,31.44796,0.0271,0.04569567,0.048964612,0.049580984
t_272,-5.87572,30.98702,0.009324593,0.017458314,0.011553702,0.01673933
t_2720,-9.64864,31.52457,0.025656259,0.044126537,0.045850974,0.047584683
t_2721,-9.55881,31.52457,0.02587714,0.040906794,0.04569417,0.04475189
t_2722,-9.55881,30.44642,0.018922817,0.031394895,0.032947168,0.034102358
t_2723,-9.64864,30.44642,0.017527502,0.030929627,0.030101547,0.03313232
t_2724,-9.55881,30.52384,0.019949682,0.031914737,0.035027396,0.03495748
t_2725,-9.64864,30.52384,0.018883446,0.03233162,0.032937717,0.03488695
t_2726,-9.64864,30.60119,0.020347646,0.033924326,0.03601481,0.036847956
t_2727,-9.55881,30.60119,0.019010777,0.029599037,0.03288617,0.03267072
t_2728,-9.64864,30.67848,0.023023417,0.037740998,0.041724537,0.04122911
t_2729,-9.55881,30.67848,0.02213898,0.033299953,0.039443057,0.037002392
t_273,-5.96555,30.98702,0.008480049,0.016027233,0.010558532,0.015463884
t_2730,-9.64864,30.75571,0.020426199,0.032367192,0.035907086,0.03553181
t_2731,-9.55881,30.75571,0.024471538,0.036116764,0.044288423,0.040355124
t_2732,-9.73847,30.83287,0.022556946,0.03828192,0.040523056,0.041468833
t_2733,-9.64864,30.83287,0.022557085,0.03525231,0.04028889,0.03883822
t_2734,-9.55881,30.83287,0.024409205,0.035175566,0.043876853,0.039473508
t_2735,-9.55881,30.90998,0.021752207,0.030646307,0.037671857,0.03449192
t_2736,-9.73847,30.90998,0.022752034,0.038016595,0.04064377,0.04126547
t_2737,-9.64864,30.90998,0.022156395,0.03394078,0.03905162,0.03748336
t_2738,-9.55881,30.98702,0.023191864,0.03212653,0.04030464,0.03620056
t_2739,-9.73847,30.98702,0.025300747,0.042559095,0.04593123,0.04623449
t_274,-6.05538,30.98702,0.009035499,0.017123973,0.011717137,0.016632805
t_2740,-9.64864,30.98702,0.025921522,0.039884124,0.046825305,0.044086557
t_2741,-10.81645,28.72793,0.0060343477,0.0103816455,0.004222966,0.009424602
t_2742,-10.72662,28.72793,0.007576139,0.01330137,0.0057824785,0.012097919
t_2743,-10.99611,28.72793,0.006039798,0.010303823,0.0039885556,0.009319911
t_2744,-10.63679,28.72793,0.00781452,0.01380657,0.006176269,0.012581494
t_2745,-10.90628,28.72793,0.0057232818,0.0097782705,0.003841651,0.008860494
t_2746,-10.54696,28.72793,0.0052721524,0.009235954,0.0038710197,0.008432814
t_2747,-10.45713,28.72793,0.005373993,0.009458897,0.004064191,0.008653371
t_2748,-10.36729,28.72793,0.006731623,0.011866724,0.00550578,0.01087769
t_2749,-10.27746,28.72793,0.006001337,0.0105534475,0.0048833275,0.009693151
t_275,-5.69605,30.98702,0.0075617526,0.014019457,0.0084005855,0.01328918
t_2750,-10.81645,28.80668,0.00624409,0.010811989,0.0045491923,0.0098365685
t_2751,-10.72662,28.80668,0.007180434,0.012593063,0.005571577,0.011480037
t_2752,-10.27746,28.80668,0.008502267,0.01535899,0.007800071,0.014149519
t_2753,-10.90628,28.80668,0.0053335074,0.009125202,0.0036325129,0.008285625
t_2754,-10.36729,28.80668,0.005894153,0.0104163885,0.0048222486,0.009575596
t_2755,-10.63679,28.80668,0.0068680197,0.012050883,0.005411564,0.011008327
t_2756,-10.54696,28.80668,0.005435007,0.009572234,0.004152178,0.008762348
t_2757,-10.45713,28.80668,0.006046829,0.010614954,0.004859173,0.00973737
t_2758,-10.27746,28.88536,0.009680384,0.018835798,0.009538105,0.017406913
t_2759,-10.72662,28.88536,0.0069444855,0.012200325,0.0055092606,0.011148398
t_276,-6.14521,30.98702,0.009252515,0.017682819,0.012357786,0.017298333
t_2760,-10.36729,28.88536,0.0071254876,0.012711846,0.006298854,0.011720494
t_2761,-10.63679,28.88536,0.00670407,0.011796914,0.005416355,0.010803428
t_2762,-10.54696,28.88536,0.0058819614,0.0103413,0.0047251554,0.009491544
t_2763,-10.45713,28.88536,0.006978112,0.012393825,0.005991661,0.011401171
t_2764,-10.27746,28.96399,0.00890209,0.016252376,0.008779703,0.015068269
t_2765,-10.36729,28.96399,0.0075591737,0.013586791,0.006988231,0.012565748
t_2766,-10.63679,28.96399,0.006578313,0.011612823,0.005451897,0.010662407
t_2767,-10.45713,28.96399,0.0064977035,0.011546868,0.005651753,0.010652954
t_2768,-10.54696,28.96399,0.0057741147,0.010274459,0.004760805,0.009456108
t_2769,-10.27746,29.04256,0.0063128015,0.011461066,0.0058882316,0.010661772
t_277,-6.14521,31.064,0.009760078,0.01851609,0.013206299,0.018116549
t_2770,-10.36729,29.04256,0.007363075,0.013265029,0.0069637946,0.012307161
t_2771,-10.45713,29.04256,0.0061090426,0.010971456,0.005391976,0.010152463
t_2772,-10.36729,29.12106,0.0064681545,0.011722576,0.006099432,0.010911724
t_2773,-10.27746,29.12106,0.0065683345,0.011971396,0.0063622547,0.011175181
t_2774,-10.27746,29.19951,0.0067902617,0.012433329,0.006811683,0.011647927
t_278,-5.78589,31.064,0.008172434,0.015167884,0.009539237,0.014459607
t_279,-5.87572,31.064,0.008514116,0.015897403,0.010329655,0.015244802
t_28,-5.60622,32.89265,0.0074060312,0.012999833,0.005894968,0.011872238
t_280,-5.96555,31.064,0.010651632,0.020156628,0.014006716,0.019450996
t_281,-6.05538,31.064,0.009203448,0.017401105,0.011993167,0.01690465
t_282,-5.78589,29.51269,0.0058888397,0.010577663,0.005072242,0.009772305
t_283,-6.05538,29.51269,0.009560527,0.017668184,0.010127117,0.016485622
t_284,-5.96555,29.59084,0.006391069,0.011654739,0.0060911356,0.010866537
t_285,-6.14521,29.59084,0.0070899636,0.012985087,0.0073181125,0.012196248
t_286,-6.05538,29.59084,0.010914401,0.02209285,0.012332266,0.020673333
t_287,-5.60622,29.59084,0.008917439,0.016260376,0.008199734,0.014961715
t_288,-5.87572,29.59084,0.008437401,0.015355939,0.008355523,0.01426752
t_289,-5.78589,29.59084,0.0062900437,0.01127227,0.0056265756,0.010438103
t_29,-6.14521,32.89265,0.007484932,0.013415951,0.007062084,0.012449709
t_290,-5.69605,29.59084,0.0064986018,0.011554563,0.005677915,0.010664892
t_291,-6.05538,29.66892,0.010218566,0.019091,0.011488442,0.017915852
t_292,-5.96555,29.66892,0.010041627,0.018694501,0.010944263,0.01747687
t_293,-6.14521,29.66892,0.0118976245,0.025578525,0.014498777,0.024099184
t_294,-5.60622,29.66892,0.009795878,0.019907558,0.009511049,0.01835404
t_295,-5.87572,29.66892,0.01077729,0.022537371,0.011776731,0.020992
t_296,-5.78589,29.66892,0.010528525,0.022124227,0.011120348,0.020534288
t_297,-5.69605,29.66892,0.010117997,0.020791415,0.010232774,0.019231653
t_298,-5.69605,29.74695,0.010309952,0.021274287,0.010683682,0.019720161
t_299,-5.96555,29.74695,0.011532484,0.025011135,0.013510175,0.023444537
t_3,-5.87572,32.59041,0.0068165082,0.012171148,0.006336366,0.011304846
t_30,-6.05538,32.89265,0.009432643,0.01727137,0.009233391,0.015981914
t_300,-5.78589,29.74695,0.0104304375,0.02103353,0.011136754,0.019566776
t_301,-5.87572,29.74695,0.010494546,0.020527275,0.011516225,0.019167077
t_302,-5.60622,29.74695,0.010015167,0.020571085,0.009981031,0.019003177
t_303,-6.05538,29.74695,0.011653657,0.024508908,0.013984697,0.023066534
t_304,-6.14521,29.74695,0.012140191,0.026035171,0.015141293,0.024605662
t_305,-5.96555,29.82491,0.01072628,0.02028384,0.012359967,0.019063747
t_306,-5.87572,29.82491,0.011336954,0.02429566,0.013066409,0.022741403
t_307,-5.60622,29.82491,0.010277182,0.021479983,0.010522992,0.019881379
t_308,-6.05538,29.82491,0.0116521595,0.023744142,0.014172237,0.022410812
t_309,-6.14521,29.82491,0.011431835,0.021750575,0.014109476,0.020619996
t_31,-5.78589,32.89265,0.0075438204,0.013353875,0.0064017028,0.012256998
t_310,-5.78589,29.82491,0.010870134,0.022771878,0.012001241,0.02123199
t_311,-5.69605,29.82491,0.009830608,0.018528875,0.0101503795,0.017211387
t_312,-5.96555,29.90281,0.006984346,0.01292038,0.0073423525,0.012174987
t_313,-5.87572,29.90281,0.009524485,0.017648373,0.01048966,0.01655929
t_314,-6.05538,29.90281,0.009791675,0.018274207,0.011477399,0.017296927
t_315,-5.60622,29.90281,0.0060939924,0.011017921,0.005482932,0.010217382
t_316,-5.78589,29.90281,0.010466732,0.020239348,0.011532833,0.018912854
t_317,-5.69605,29.90281,0.009969648,0.01876192,0.010506503,0.01746382
t_318,-6.14521,29.90281,0.009204647,0.017147917,0.010910479,0.016306505
t_319,-6.14521,29.98066,0.007688521,0.0144111775,0.0088713085,0.013745527
t_32,-5.78589,32.96805,0.0073595787,0.012967195,0.0060588056,0.011877024
t_320,-5.69605,29.98066,0.009571125,0.017685875,0.010110194,0.01649539
t_321,-5.78589,29.98066,0.009940467,0.018489894,0.01093235,0.017315786
t_322,-5.60622,29.98066,0.009722089,0.018027598,0.010014971,0.016748833
t_323,-6.05538,29.98066,0.0073995464,0.01380176,0.0082406895,0.013100074
t_324,-5.87572,29.98066,0.007925303,0.014528717,0.008478374,0.013664425
