ID_1,NAME_1,ID_2,NAME_2,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,DS1_SLIGHT,DS2_MODARATE,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS,NO_DAMAGE,LIGHT_DAMAGE,MODERATE_DAMAGE,HEAVY_DAMAGE,COLLAPSE,UNKNOWN,NO_DAMAGE,PARTIAL_DAMAGE,HALF_COLLAPSE,MASSIVE_HALF_COLLAPSE,TOTAL_COLLAPSE_IAFC,TOTAL_COLLAPSE_NR,TOTAL_COLLAPSE_WA,COMPLETE_DESTRUCTION_OR_MISSING,PARTIAL_DAMAGE,BELOW_PARTIAL_DAMAGE,FIRE
12,Chiba,19,Sanmu City,CR/LFINF,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,20,11,2,9,0,0,0,,,,
12,Chiba,19,Sanmu City,Steel,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,74,6,7,5,0,0,0,,,,
12,Chiba,19,Sanmu City,Wooden,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,1303,263,271,158,0,23,0,,,,
12,Chiba,19,Sanmu City,Prefabricated Structures,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,60,23,11,1,0,0,0,,,,
4,Miyagi,,Sendai-shi,CR/LFINF,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,15,14,66,92,74,53,16,,,,
4,Miyagi,,Sendai-shi,Steel,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,61,44,134,103,134,86,118,,,,
4,Miyagi,,Sendai-shi,Wooden,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,562,965,2072,922,342,450,2073,,,,
4,Miyagi,,Sendai-shi,Prefabricated Structures,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,53,78,354,184,57,116,232,,,,
4,Miyagi,,Sendai-shi,Unknown ,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,18,13,62,35,41,150,1680,,,,
4,Miyagi,2,Shichigahama-machi,CR/LFINF,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,0,2,5,2,13,0,1,,,,
4,Miyagi,2,Shichigahama-machi,Steel,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,0,7,15,5,28,14,13,,,,
4,Miyagi,2,Shichigahama-machi,Wooden,,,,,,,,,Buildings,,"Ministry of Land, Infrastructure, Transport and Tourism (MLIT) + Cambridge Earthquake Impact Database","Partial damage: Partial damage (Inundation below floor level); Half collapse: Half collapse (Inundation above floor level, damage area is between 20% to 70% of the total floor area); Massive half-collapse: Housing to residents is partially destroyed, it is difficult to live in the house if not repaired, including the repair of major structural elements (damage area is between 50% and 70% of the total floor area of the dwelling house); Total collapse (IAFC): Total collapse (Inundation above the first ceiling level); Total collapse (NR): Total collapse (Non repairable, more than 70% of the total floor area of the dwelling house); Total collapse (WA): Total collapse (Washed away). The damage study is for the tsunami.",,,,,,0,5,288,268,258,182,95,1199,,,,
